phase,iter,cpu_id,wall_us,gpu_us
A1_warm_cpu_a,160,2,26.981,12.736
A1_warm_cpu_a,161,2,26.428,12.224
A1_warm_cpu_a,162,2,26.492,12.480
A1_warm_cpu_a,163,2,26.919,12.768
A1_warm_cpu_a,164,2,26.368,12.320
A1_warm_cpu_a,165,2,26.526,12.160
A1_warm_cpu_a,166,2,27.176,13.056
A1_warm_cpu_a,167,2,27.195,12.992
A1_warm_cpu_a,168,2,27.426,13.248
A1_warm_cpu_a,169,2,27.541,13.056
A1_warm_cpu_a,170,2,26.179,12.096
A1_warm_cpu_a,171,2,27.235,12.832
A1_warm_cpu_a,172,2,26.279,12.032
A1_warm_cpu_a,173,2,26.037,12.000
A1_warm_cpu_a,174,2,27.224,12.832
A1_warm_cpu_a,175,2,26.886,12.576
A1_warm_cpu_a,176,2,26.601,12.384
A1_warm_cpu_a,177,2,26.794,12.544
A1_warm_cpu_a,178,2,27.430,13.120
A1_warm_cpu_a,179,2,26.489,12.352
A1_warm_cpu_a,180,2,26.828,12.640
A1_warm_cpu_a,181,2,27.423,12.864
A1_warm_cpu_a,182,2,27.616,12.896
A1_warm_cpu_a,183,2,26.852,12.768
A1_warm_cpu_a,184,2,26.354,12.416
A1_warm_cpu_a,185,2,26.983,12.896
A1_warm_cpu_a,186,2,26.500,12.672
A1_warm_cpu_a,187,2,27.452,13.184
A1_warm_cpu_a,188,2,27.034,12.896
A1_warm_cpu_a,189,2,26.026,11.872
A1_warm_cpu_a,190,2,26.373,12.576
A1_warm_cpu_a,191,2,26.876,12.128
A1_warm_cpu_a,192,2,26.393,12.608
A1_warm_cpu_a,193,2,26.182,12.224
A1_warm_cpu_a,194,2,26.748,12.800
A1_warm_cpu_a,195,2,27.710,13.248
A1_warm_cpu_a,196,2,26.378,12.544
A1_warm_cpu_a,197,2,26.522,12.576
A1_warm_cpu_a,198,2,26.895,12.928
A1_warm_cpu_a,199,2,26.965,12.800
A1_warm_cpu_a,200,2,26.070,12.096
A1_warm_cpu_a,201,2,26.542,12.192
A1_warm_cpu_a,202,2,26.771,12.384
A1_warm_cpu_a,203,2,27.171,13.312
A1_warm_cpu_a,204,2,26.251,12.224
A1_warm_cpu_a,205,2,27.303,12.608
A1_warm_cpu_a,206,2,26.772,12.544
A1_warm_cpu_a,207,2,26.899,12.864
A1_warm_cpu_a,208,2,26.680,12.608
A1_warm_cpu_a,209,2,27.374,12.704
A1_warm_cpu_a,210,2,27.050,12.832
A1_warm_cpu_a,211,2,26.547,12.704
A1_warm_cpu_a,212,2,26.365,12.384
A1_warm_cpu_a,213,2,26.171,12.160
A1_warm_cpu_a,214,2,26.732,12.608
A1_warm_cpu_a,215,2,27.044,12.768
A1_warm_cpu_a,216,2,27.085,12.480
A1_warm_cpu_a,217,2,26.733,12.512
A1_warm_cpu_a,218,2,112.190,14.656
A1_warm_cpu_a,219,2,28.208,13.280
A1_warm_cpu_a,220,2,27.751,12.960
A1_warm_cpu_a,221,2,27.114,12.704
A1_warm_cpu_a,222,2,27.705,13.216
A1_warm_cpu_a,223,2,27.204,12.800
A1_warm_cpu_a,224,2,26.742,12.448
A1_warm_cpu_a,225,2,26.232,12.352
A1_warm_cpu_a,226,2,27.062,12.864
A1_warm_cpu_a,227,2,27.379,12.768
A1_warm_cpu_a,228,2,27.293,12.704
A1_warm_cpu_a,229,2,27.313,12.544
A1_warm_cpu_a,230,2,26.776,12.384
A1_warm_cpu_a,231,2,26.969,12.992
A1_warm_cpu_a,232,2,26.485,12.416
A1_warm_cpu_a,233,2,28.474,12.320
A1_warm_cpu_a,234,2,26.787,12.480
A1_warm_cpu_a,235,2,26.642,12.928
A1_warm_cpu_a,236,2,26.431,12.352
A1_warm_cpu_a,237,2,26.134,11.968
A1_warm_cpu_a,238,2,27.696,13.632
A1_warm_cpu_a,239,2,26.994,12.768
A1_warm_cpu_a,240,2,26.594,12.576
A1_warm_cpu_a,241,2,26.014,12.128
A1_warm_cpu_a,242,2,26.732,12.960
A1_warm_cpu_a,243,2,27.215,12.704
A1_warm_cpu_a,244,2,27.062,12.768
A1_warm_cpu_a,245,2,25.950,12.160
A1_warm_cpu_a,246,2,26.443,12.704
A1_warm_cpu_a,247,2,26.515,12.384
A1_warm_cpu_a,248,2,27.351,12.672
A1_warm_cpu_a,249,2,26.735,12.608
A1_warm_cpu_a,250,2,27.100,12.832
A1_warm_cpu_a,251,2,26.567,12.256
A1_warm_cpu_a,252,2,26.951,12.768
A1_warm_cpu_a,253,2,27.231,12.576
A1_warm_cpu_a,254,2,27.910,13.280
A1_warm_cpu_a,255,2,26.921,12.448
A1_warm_cpu_a,256,2,27.046,12.640
A1_warm_cpu_a,257,2,26.571,12.320
A1_warm_cpu_a,258,2,26.618,12.288
A1_warm_cpu_a,259,2,27.037,12.768
A1_warm_cpu_a,260,2,27.191,12.832
A1_warm_cpu_a,261,2,26.104,11.904
A1_warm_cpu_a,262,2,27.142,13.120
A1_warm_cpu_a,263,2,26.952,12.736
A1_warm_cpu_a,264,2,26.115,12.416
A1_warm_cpu_a,265,2,26.028,12.256
A1_warm_cpu_a,266,2,27.373,13.216
A1_warm_cpu_a,267,2,26.957,12.640
A1_warm_cpu_a,268,2,26.195,12.224
A1_warm_cpu_a,269,2,27.042,12.608
A1_warm_cpu_a,270,2,27.454,13.440
A1_warm_cpu_a,271,2,26.982,12.512
A1_warm_cpu_a,272,2,27.251,12.864
A1_warm_cpu_a,273,2,27.436,12.416
A1_warm_cpu_a,274,2,27.110,12.896
A1_warm_cpu_a,275,2,28.025,13.408
A1_warm_cpu_a,276,2,26.680,12.320
A1_warm_cpu_a,277,2,26.558,12.256
A1_warm_cpu_a,278,2,26.061,12.096
A1_warm_cpu_a,279,2,27.182,12.704
A1_warm_cpu_a,280,2,26.759,12.352
A1_warm_cpu_a,281,2,26.535,12.576
A1_warm_cpu_a,282,2,26.778,12.864
A1_warm_cpu_a,283,2,26.672,13.056
A1_warm_cpu_a,284,2,26.683,12.800
A1_warm_cpu_a,285,2,26.567,12.384
A1_warm_cpu_a,286,2,26.543,12.096
A1_warm_cpu_a,287,2,27.685,13.088
A1_warm_cpu_a,288,2,26.610,12.320
A1_warm_cpu_a,289,2,27.603,13.056
A1_warm_cpu_a,290,2,26.966,12.928
A1_warm_cpu_a,291,2,28.491,13.312
A1_warm_cpu_a,292,2,27.464,12.512
A1_warm_cpu_a,293,2,26.815,12.480
A1_warm_cpu_a,294,2,27.020,12.768
A1_warm_cpu_a,295,2,109.719,95.040
A1_warm_cpu_a,296,2,28.925,13.536
A1_warm_cpu_a,297,2,27.399,12.800
A1_warm_cpu_a,298,2,27.539,12.992
A1_warm_cpu_a,299,2,26.807,12.384
A1_warm_cpu_a,300,2,26.898,12.672
A1_warm_cpu_a,301,2,27.743,12.736
A1_warm_cpu_a,302,2,27.626,12.992
A1_warm_cpu_a,303,2,27.189,12.800
A1_warm_cpu_a,304,2,26.355,12.384
A1_warm_cpu_a,305,2,26.809,12.128
A1_warm_cpu_a,306,2,27.342,12.864
A1_warm_cpu_a,307,2,26.300,12.288
A1_warm_cpu_a,308,2,26.314,12.160
A1_warm_cpu_a,309,2,27.208,12.896
A1_warm_cpu_a,310,2,27.447,12.992
A1_warm_cpu_a,311,2,27.107,12.960
A1_warm_cpu_a,312,2,26.535,12.160
A1_warm_cpu_a,313,2,26.843,12.672
A1_warm_cpu_a,314,2,26.629,12.544
A1_warm_cpu_a,315,2,27.147,12.768
A1_warm_cpu_a,316,2,26.714,12.352
A1_warm_cpu_a,317,2,26.373,12.160
A1_warm_cpu_a,318,2,27.190,12.960
A1_warm_cpu_a,319,2,26.189,12.224
A1_warm_cpu_a,320,2,26.857,12.480
A1_warm_cpu_a,321,2,26.038,12.224
A1_warm_cpu_a,322,2,26.259,12.224
A1_warm_cpu_a,323,2,26.897,12.608
A1_warm_cpu_a,324,2,27.441,13.088
A1_warm_cpu_a,325,2,27.657,13.184
A1_warm_cpu_a,326,2,27.192,12.704
A1_warm_cpu_a,327,2,27.194,12.576
A1_warm_cpu_a,328,2,26.187,12.192
A1_warm_cpu_a,329,2,26.641,12.352
A1_warm_cpu_a,330,2,27.275,13.152
A1_warm_cpu_a,331,2,27.342,12.992
A1_warm_cpu_a,332,2,26.443,12.256
A1_warm_cpu_a,333,2,26.468,12.128
A1_warm_cpu_a,334,2,27.240,12.704
A1_warm_cpu_a,335,2,27.052,12.704
A1_warm_cpu_a,336,2,26.583,12.576
A1_warm_cpu_a,337,2,26.492,12.352
A1_warm_cpu_a,338,2,26.839,12.160
A1_warm_cpu_a,339,2,26.321,12.320
A1_warm_cpu_a,340,2,26.251,12.192
A1_warm_cpu_a,341,2,27.036,12.384
A1_warm_cpu_a,342,2,26.968,12.736
A1_warm_cpu_a,343,2,27.042,12.704
A1_warm_cpu_a,344,2,26.854,12.384
A1_warm_cpu_a,345,2,27.133,12.544
A1_warm_cpu_a,346,2,27.297,13.248
A1_warm_cpu_a,347,2,26.661,12.544
A1_warm_cpu_a,348,2,26.735,12.416
A1_warm_cpu_a,349,2,27.024,12.512
A1_warm_cpu_a,350,2,27.359,13.312
A1_warm_cpu_a,351,2,27.536,12.992
A1_warm_cpu_a,352,2,26.861,12.640
A1_warm_cpu_a,353,2,26.490,12.320
A1_warm_cpu_a,354,2,26.270,12.384
A1_warm_cpu_a,355,2,26.871,12.832
A1_warm_cpu_a,356,2,26.678,12.192
A1_warm_cpu_a,357,2,26.155,12.032
A1_warm_cpu_a,358,2,26.612,12.608
A1_warm_cpu_a,359,2,27.034,12.832
A1_warm_cpu_a,360,2,27.447,13.120
A1_warm_cpu_a,361,2,25.769,11.968
A1_warm_cpu_a,362,2,26.541,12.704
A1_warm_cpu_a,363,2,26.908,12.832
A1_warm_cpu_a,364,2,26.534,12.352
A1_warm_cpu_a,365,2,26.496,12.128
A1_warm_cpu_a,366,2,26.569,12.704
A1_warm_cpu_a,367,2,26.711,12.512
A1_warm_cpu_a,368,2,27.052,12.896
A1_warm_cpu_a,369,2,26.604,12.480
A1_warm_cpu_a,370,2,26.705,12.416
A1_warm_cpu_a,371,2,27.074,12.320
A1_warm_cpu_a,372,2,236.841,219.552
A1_warm_cpu_a,373,2,32.064,15.744
A1_warm_cpu_a,374,2,27.991,13.376
A1_warm_cpu_a,375,2,27.912,13.376
A1_warm_cpu_a,376,2,27.111,13.184
A1_warm_cpu_a,377,2,26.906,12.992
A1_warm_cpu_a,378,2,26.241,12.576
A1_warm_cpu_a,379,2,27.890,13.248
A1_warm_cpu_a,380,2,27.567,12.896
A1_warm_cpu_a,381,2,32.549,17.440
A1_warm_cpu_a,382,2,28.154,13.568
A1_warm_cpu_a,383,2,27.616,12.736
A1_warm_cpu_a,384,2,26.654,12.256
A1_warm_cpu_a,385,2,26.890,12.544
A1_warm_cpu_a,386,2,27.473,13.184
A1_warm_cpu_a,387,2,27.157,12.640
A1_warm_cpu_a,388,2,26.655,12.416
A1_warm_cpu_a,389,2,26.645,12.640
A1_warm_cpu_a,390,2,27.113,12.832
A1_warm_cpu_a,391,2,27.407,12.768
A1_warm_cpu_a,392,2,26.356,12.448
A1_warm_cpu_a,393,2,26.121,12.192
A1_warm_cpu_a,394,2,26.780,12.576
A1_warm_cpu_a,395,2,26.350,12.192
A1_warm_cpu_a,396,2,26.178,12.192
A1_warm_cpu_a,397,2,26.729,12.448
A1_warm_cpu_a,398,2,27.385,12.960
A1_warm_cpu_a,399,2,27.921,13.312
A1_warm_cpu_a,400,2,27.040,12.320
A1_warm_cpu_a,401,2,26.816,12.512
A1_warm_cpu_a,402,2,27.068,12.512
A1_warm_cpu_a,403,2,27.412,13.024
A1_warm_cpu_a,404,2,27.111,12.960
A1_warm_cpu_a,405,2,26.434,12.448
A1_warm_cpu_a,406,2,27.062,12.960
A1_warm_cpu_a,407,2,27.600,13.312
A1_warm_cpu_a,408,2,26.972,12.512
A1_warm_cpu_a,409,2,26.982,12.288
A1_warm_cpu_a,410,2,26.482,12.224
A1_warm_cpu_a,411,2,28.363,13.568
A1_warm_cpu_a,412,2,27.159,12.768
A1_warm_cpu_a,413,2,26.664,12.512
A1_warm_cpu_a,414,2,26.999,12.992
A1_warm_cpu_a,415,2,27.736,13.184
A1_warm_cpu_a,416,2,26.730,12.608
A1_warm_cpu_a,417,2,26.649,12.320
A1_warm_cpu_a,418,2,26.712,12.896
A1_warm_cpu_a,419,2,26.739,12.480
A1_warm_cpu_a,420,2,27.278,13.408
A1_warm_cpu_a,421,2,27.664,12.960
A1_warm_cpu_a,422,2,26.595,12.480
A1_warm_cpu_a,423,2,31.401,17.344
A1_warm_cpu_a,424,2,27.424,12.704
A1_warm_cpu_a,425,2,26.866,12.512
A1_warm_cpu_a,426,2,27.021,12.704
A1_warm_cpu_a,427,2,27.196,13.024
A1_warm_cpu_a,428,2,26.827,12.384
A1_warm_cpu_a,429,2,26.668,12.672
A1_warm_cpu_a,430,2,27.183,13.184
A1_warm_cpu_a,431,2,26.325,12.256
A1_warm_cpu_a,432,2,26.749,12.672
A1_warm_cpu_a,433,2,25.880,12.192
A1_warm_cpu_a,434,2,26.477,12.288
A1_warm_cpu_a,435,2,26.478,12.448
A1_warm_cpu_a,436,2,26.097,12.320
A1_warm_cpu_a,437,2,27.593,12.736
A1_warm_cpu_a,438,2,27.393,13.024
A1_warm_cpu_a,439,2,27.006,12.672
A1_warm_cpu_a,440,2,26.959,12.672
A1_warm_cpu_a,441,2,27.015,12.608
A1_warm_cpu_a,442,2,27.407,13.088
A1_warm_cpu_a,443,2,26.445,12.320
A1_warm_cpu_a,444,2,26.639,12.288
A1_warm_cpu_a,445,2,30.628,12.288
A1_warm_cpu_a,446,2,27.528,12.864
A1_warm_cpu_a,447,2,26.701,12.608
A1_warm_cpu_a,448,2,26.798,12.448
A1_warm_cpu_a,449,2,59502.530,59455.456
A1_warm_cpu_a,450,2,75.546,53.984
A1_warm_cpu_a,451,2,32.379,16.096
A1_warm_cpu_a,452,2,34.492,19.360
A1_warm_cpu_a,453,2,29.073,13.920
A1_warm_cpu_a,454,2,29.305,14.592
A1_warm_cpu_a,455,2,29.046,13.984
A1_warm_cpu_a,456,2,28.315,13.760
A1_warm_cpu_a,457,2,28.917,13.024
A1_warm_cpu_a,458,2,28.806,13.600
A1_warm_cpu_a,459,2,27.596,13.088
A1_warm_cpu_a,460,2,27.435,12.768
A1_warm_cpu_a,461,2,28.206,13.344
A1_warm_cpu_a,462,2,28.486,13.632
A1_warm_cpu_a,463,2,28.612,13.824
A1_warm_cpu_a,464,2,27.335,12.928
A1_warm_cpu_a,465,2,28.271,13.376
A1_warm_cpu_a,466,2,27.957,13.536
A1_warm_cpu_a,467,2,27.022,12.736
A1_warm_cpu_a,468,2,27.593,13.184
A1_warm_cpu_a,469,2,26.911,12.448
A1_warm_cpu_a,470,2,26.819,12.832
A1_warm_cpu_a,471,2,27.116,12.768
A1_warm_cpu_a,472,2,27.513,12.992
A1_warm_cpu_a,473,2,27.216,12.928
A1_warm_cpu_a,474,2,27.775,12.992
A1_warm_cpu_a,475,2,27.309,12.928
A1_warm_cpu_a,476,2,27.764,13.088
A1_warm_cpu_a,477,2,27.356,12.320
A1_warm_cpu_a,478,2,27.827,12.864
A1_warm_cpu_a,479,2,27.963,13.472
A1_warm_cpu_a,480,2,27.386,12.672
A1_warm_cpu_a,481,2,27.231,12.704
A1_warm_cpu_a,482,2,27.896,13.088
A1_warm_cpu_a,483,2,27.667,13.280
A1_warm_cpu_a,484,2,27.316,12.608
A1_warm_cpu_a,485,2,27.322,12.864
A1_warm_cpu_a,486,2,27.632,13.344
A1_warm_cpu_a,487,2,28.034,13.376
A1_warm_cpu_a,488,2,26.774,12.512
A1_warm_cpu_a,489,2,27.283,12.608
A1_warm_cpu_a,490,2,26.754,12.672
A1_warm_cpu_a,491,2,32.135,17.888
A1_warm_cpu_a,492,2,26.965,12.768
A1_warm_cpu_a,493,2,27.087,12.800
A1_warm_cpu_a,494,2,27.871,13.376
A1_warm_cpu_a,495,2,27.007,12.672
A1_warm_cpu_a,496,2,27.711,13.152
A1_warm_cpu_a,497,2,26.607,12.384
A1_warm_cpu_a,498,2,27.642,12.992
A1_warm_cpu_a,499,2,28.304,13.504
A2_post_action,0,2,223.439,86.368
A2_post_action,1,2,39.198,20.096
A2_post_action,2,2,33.192,15.520
A2_post_action,3,2,30.191,13.536
A2_post_action,4,2,29.366,13.664
A2_post_action,5,2,28.108,13.056
A2_post_action,6,2,27.146,12.832
A2_post_action,7,2,28.688,13.280
A2_post_action,8,2,27.876,12.448
A2_post_action,9,2,26.827,12.256
A2_post_action,10,2,29.017,13.120
A2_post_action,11,2,27.706,12.640
A2_post_action,12,2,35.103,12.448
A2_post_action,13,2,27.605,12.544
A2_post_action,14,2,27.857,12.768
A2_post_action,15,2,26.491,12.192
A2_post_action,16,2,26.379,12.000
A2_post_action,17,2,26.586,12.000
A2_post_action,18,2,27.788,12.576
A2_post_action,19,2,27.356,12.416
A2_post_action,20,2,27.500,12.160
A2_post_action,21,2,26.992,12.160
A2_post_action,22,2,27.229,12.320
A2_post_action,23,2,27.544,12.032
A2_post_action,24,2,27.833,12.576
A2_post_action,25,2,27.893,12.640
A2_post_action,26,2,26.962,12.480
A2_post_action,27,2,27.128,12.320
A2_post_action,28,2,27.489,12.256
A2_post_action,29,2,26.818,12.512
A2_post_action,30,2,27.157,12.640
A2_post_action,31,2,26.416,11.872
A2_post_action,32,2,26.633,12.256
A2_post_action,33,2,26.409,12.256
A2_post_action,34,2,26.540,12.224
A2_post_action,35,2,26.300,12.096
A2_post_action,36,2,26.366,12.224
A2_post_action,37,2,27.170,12.704
A2_post_action,38,2,26.042,12.096
A2_post_action,39,2,25.919,11.904
A2_post_action,40,2,26.438,12.352
A2_post_action,41,2,26.317,12.192
A2_post_action,42,2,26.676,12.096
A2_post_action,43,2,26.369,12.032
A2_post_action,44,2,27.154,12.768
A2_post_action,45,2,26.541,12.448
A2_post_action,46,2,26.578,12.128
A2_post_action,47,2,26.309,12.480
A2_post_action,48,2,26.192,12.288
A2_post_action,49,2,26.224,12.192
A2_post_action,50,2,26.088,12.160
A2_post_action,51,2,26.602,12.128
A2_post_action,52,2,26.257,12.384
A2_post_action,53,2,26.407,12.224
A2_post_action,54,2,26.931,12.864
A2_post_action,55,2,25.870,12.032
A2_post_action,56,2,26.652,12.256
A2_post_action,57,2,25.838,11.872
A2_post_action,58,2,26.965,12.160
A2_post_action,59,2,26.336,12.608
A2_post_action,60,2,28.195,13.024
A2_post_action,61,2,27.240,12.768
A2_post_action,62,2,27.066,12.192
A2_post_action,63,2,27.326,12.640
A2_post_action,64,2,164.420,15.040
A2_post_action,65,2,28.422,13.376
A2_post_action,66,2,27.136,12.832
A2_post_action,67,2,26.510,12.160
A2_post_action,68,2,26.580,12.576
A2_post_action,69,2,26.386,11.904
A2_post_action,70,2,26.247,11.872
A2_post_action,71,2,27.475,12.640
A2_post_action,72,2,26.609,12.384
A2_post_action,73,2,27.089,12.352
A2_post_action,74,2,26.423,12.576
A2_post_action,75,2,26.820,12.480
A2_post_action,76,2,26.021,11.936
A2_post_action,77,2,26.958,12.672
A2_post_action,78,2,26.555,12.672
A2_post_action,79,2,26.057,11.968
A2_post_action,80,2,26.445,12.256
A2_post_action,81,2,26.180,12.192
A2_post_action,82,2,26.363,12.352
A2_post_action,83,2,26.897,12.928
A2_post_action,84,2,26.566,12.192
A2_post_action,85,2,26.188,11.840
A2_post_action,86,2,26.922,12.288
A2_post_action,87,2,26.072,11.968
A2_post_action,88,2,26.203,12.160
A2_post_action,89,2,26.195,12.160
A2_post_action,90,2,26.256,12.416
A2_post_action,91,2,26.544,12.128
A2_post_action,92,2,26.031,11.872
A2_post_action,93,2,26.511,12.064
A2_post_action,94,2,26.478,12.256
A2_post_action,95,2,26.509,12.256
A2_post_action,96,2,25.989,12.096
A2_post_action,97,2,26.128,11.808
A2_post_action,98,2,26.054,12.160
A2_post_action,99,2,25.938,11.872
A2_post_action,100,2,25.979,11.840
A2_post_action,101,2,26.065,12.000
