phase,iter,cpu_id,wall_us,gpu_us
A1_warm_cpu_a,207,2,25.691,12.064
A1_warm_cpu_a,208,2,24.640,11.616
A1_warm_cpu_a,209,2,24.707,11.328
A1_warm_cpu_a,210,2,24.504,11.552
A1_warm_cpu_a,211,2,25.800,12.224
A1_warm_cpu_a,212,2,25.475,11.712
A1_warm_cpu_a,213,2,24.841,11.680
A1_warm_cpu_a,214,2,25.831,12.448
A1_warm_cpu_a,215,2,25.567,12.128
A1_warm_cpu_a,216,2,24.988,11.936
A1_warm_cpu_a,217,2,25.189,11.808
A1_warm_cpu_a,218,2,104.270,12.384
A1_warm_cpu_a,219,2,26.140,12.256
A1_warm_cpu_a,220,2,25.487,12.384
A1_warm_cpu_a,221,2,25.568,12.128
A1_warm_cpu_a,222,2,25.185,12.448
A1_warm_cpu_a,223,2,25.867,12.320
A1_warm_cpu_a,224,2,26.040,12.512
A1_warm_cpu_a,225,2,24.902,11.904
A1_warm_cpu_a,226,2,26.135,12.320
A1_warm_cpu_a,227,2,25.969,12.192
A1_warm_cpu_a,228,2,25.538,11.936
A1_warm_cpu_a,229,2,24.573,11.584
A1_warm_cpu_a,230,2,24.925,11.808
A1_warm_cpu_a,231,2,25.515,12.064
A1_warm_cpu_a,232,2,25.441,12.160
A1_warm_cpu_a,233,2,23.996,11.264
A1_warm_cpu_a,234,2,25.204,12.288
A1_warm_cpu_a,235,2,24.722,12.160
A1_warm_cpu_a,236,2,25.891,11.936
A1_warm_cpu_a,237,2,24.851,11.808
A1_warm_cpu_a,238,2,25.437,12.288
A1_warm_cpu_a,239,2,25.231,12.256
A1_warm_cpu_a,240,2,26.372,12.480
A1_warm_cpu_a,241,2,24.900,11.424
A1_warm_cpu_a,242,2,25.631,12.352
A1_warm_cpu_a,243,2,24.916,11.808
A1_warm_cpu_a,244,2,24.242,11.520
A1_warm_cpu_a,245,2,24.921,11.616
A1_warm_cpu_a,246,2,25.671,12.192
A1_warm_cpu_a,247,2,24.619,11.776
A1_warm_cpu_a,248,2,25.432,11.840
A1_warm_cpu_a,249,2,24.877,11.936
A1_warm_cpu_a,250,2,24.803,11.712
A1_warm_cpu_a,251,2,24.470,11.808
A1_warm_cpu_a,252,2,25.487,12.096
A1_warm_cpu_a,253,2,24.395,11.392
A1_warm_cpu_a,254,2,25.691,12.384
A1_warm_cpu_a,255,2,25.352,12.064
A1_warm_cpu_a,256,2,25.539,12.128
A1_warm_cpu_a,257,2,25.030,11.424
A1_warm_cpu_a,258,2,25.792,12.480
A1_warm_cpu_a,259,2,24.688,11.680
A1_warm_cpu_a,260,2,25.732,12.320
A1_warm_cpu_a,261,2,25.431,11.584
A1_warm_cpu_a,262,2,24.475,11.584
A1_warm_cpu_a,263,2,25.356,11.904
A1_warm_cpu_a,264,2,26.022,12.480
A1_warm_cpu_a,265,2,26.224,12.256
A1_warm_cpu_a,266,2,26.070,12.640
A1_warm_cpu_a,267,2,25.296,12.256
A1_warm_cpu_a,268,2,182.182,90.880
A1_warm_cpu_a,269,2,37.677,19.136
A1_warm_cpu_a,270,2,29.401,14.464
A1_warm_cpu_a,271,2,27.388,12.864
A1_warm_cpu_a,272,2,27.363,12.416
A1_warm_cpu_a,273,2,26.269,12.288
A1_warm_cpu_a,274,2,27.017,13.248
A1_warm_cpu_a,275,2,25.810,12.128
A1_warm_cpu_a,276,2,26.324,12.736
A1_warm_cpu_a,277,2,25.482,12.064
A1_warm_cpu_a,278,2,28.712,13.472
A1_warm_cpu_a,279,2,28.214,12.864
A1_warm_cpu_a,280,2,26.785,12.352
A1_warm_cpu_a,281,2,27.244,12.352
A1_warm_cpu_a,282,2,27.015,12.608
A1_warm_cpu_a,283,2,26.601,12.512
A1_warm_cpu_a,284,2,25.842,12.128
A1_warm_cpu_a,285,2,25.453,12.224
A1_warm_cpu_a,286,2,27.357,13.056
A1_warm_cpu_a,287,2,26.021,12.224
A1_warm_cpu_a,288,2,30.095,15.904
A1_warm_cpu_a,289,2,26.076,12.064
A1_warm_cpu_a,290,2,27.660,13.344
A1_warm_cpu_a,291,2,26.112,12.224
A1_warm_cpu_a,292,2,26.782,13.056
A1_warm_cpu_a,293,2,25.141,12.096
A1_warm_cpu_a,294,2,26.677,13.088
A1_warm_cpu_a,295,2,133.974,119.264
A1_warm_cpu_a,296,2,27.717,13.216
A1_warm_cpu_a,297,2,25.979,12.128
A1_warm_cpu_a,298,2,26.383,12.864
A1_warm_cpu_a,299,2,25.904,12.288
A1_warm_cpu_a,300,2,26.072,11.936
A1_warm_cpu_a,301,2,25.563,11.712
A1_warm_cpu_a,302,2,26.098,12.576
A1_warm_cpu_a,303,2,26.098,12.192
A1_warm_cpu_a,304,2,26.691,12.672
A1_warm_cpu_a,305,2,26.018,12.384
A1_warm_cpu_a,306,2,25.571,12.704
A1_warm_cpu_a,307,2,26.032,12.416
A1_warm_cpu_a,308,2,25.783,12.448
A1_warm_cpu_a,309,2,26.072,12.256
A1_warm_cpu_a,310,2,27.529,13.952
A1_warm_cpu_a,311,2,26.301,11.872
A1_warm_cpu_a,312,2,24.614,11.424
A1_warm_cpu_a,313,2,25.648,12.192
A1_warm_cpu_a,314,2,26.549,12.864
A1_warm_cpu_a,315,2,25.998,12.288
A1_warm_cpu_a,316,2,25.816,12.416
A1_warm_cpu_a,317,2,26.630,12.032
A1_warm_cpu_a,318,2,26.778,12.448
A1_warm_cpu_a,319,2,25.457,12.096
A1_warm_cpu_a,320,2,25.849,12.544
A1_warm_cpu_a,321,2,25.921,12.192
A1_warm_cpu_a,322,2,25.348,12.416
A1_warm_cpu_a,323,2,24.813,11.456
A1_warm_cpu_a,324,2,25.304,12.000
A1_warm_cpu_a,325,2,25.063,11.488
A1_warm_cpu_a,326,2,25.254,12.320
A1_warm_cpu_a,327,2,24.899,12.000
A1_warm_cpu_a,328,2,25.443,12.160
A1_warm_cpu_a,329,2,24.421,11.520
A1_warm_cpu_a,330,2,26.412,13.152
A1_warm_cpu_a,331,2,25.685,11.904
A1_warm_cpu_a,332,2,25.359,12.288
A1_warm_cpu_a,333,2,25.142,11.744
A1_warm_cpu_a,334,2,26.968,13.056
A1_warm_cpu_a,335,2,25.469,12.128
A1_warm_cpu_a,336,2,25.467,12.288
A1_warm_cpu_a,337,2,25.169,11.520
A1_warm_cpu_a,338,2,25.624,11.840
A1_warm_cpu_a,339,2,26.279,12.512
A1_warm_cpu_a,340,2,27.410,13.984
A1_warm_cpu_a,341,2,25.289,11.744
A1_warm_cpu_a,342,2,26.314,12.672
A1_warm_cpu_a,343,2,26.317,12.672
A1_warm_cpu_a,344,2,24.947,11.840
A1_warm_cpu_a,345,2,25.177,11.712
A1_warm_cpu_a,346,2,25.555,12.192
A1_warm_cpu_a,347,2,25.405,11.936
A1_warm_cpu_a,348,2,24.702,11.712
A1_warm_cpu_a,349,2,24.760,11.520
A1_warm_cpu_a,350,2,25.874,12.480
A1_warm_cpu_a,351,2,24.871,11.872
A1_warm_cpu_a,352,2,24.924,11.872
A1_warm_cpu_a,353,2,27.959,14.336
A1_warm_cpu_a,354,2,25.264,12.224
A1_warm_cpu_a,355,2,25.661,12.096
A1_warm_cpu_a,356,2,26.085,12.192
A1_warm_cpu_a,357,2,25.370,11.744
A1_warm_cpu_a,358,2,26.185,12.768
A1_warm_cpu_a,359,2,24.732,11.488
A1_warm_cpu_a,360,2,25.407,12.000
A1_warm_cpu_a,361,2,32.511,12.192
A1_warm_cpu_a,362,2,26.226,12.640
A1_warm_cpu_a,363,2,25.412,12.384
A1_warm_cpu_a,364,2,25.857,12.416
A1_warm_cpu_a,365,2,25.961,12.256
A1_warm_cpu_a,366,2,26.027,12.576
A1_warm_cpu_a,367,2,26.473,12.736
A1_warm_cpu_a,368,2,25.750,12.416
A1_warm_cpu_a,369,2,25.197,11.520
A1_warm_cpu_a,370,2,26.030,12.640
A1_warm_cpu_a,371,2,25.782,12.416
A1_warm_cpu_a,372,2,229.675,211.296
A1_warm_cpu_a,373,2,34.039,17.984
A1_warm_cpu_a,374,2,27.200,13.152
A1_warm_cpu_a,375,2,26.704,12.672
A1_warm_cpu_a,376,2,26.981,12.768
A1_warm_cpu_a,377,2,27.995,11.840
A1_warm_cpu_a,378,2,26.022,12.352
A1_warm_cpu_a,379,2,26.034,12.416
A1_warm_cpu_a,380,2,25.862,12.032
A1_warm_cpu_a,381,2,25.602,11.744
A1_warm_cpu_a,382,2,26.411,13.088
A1_warm_cpu_a,383,2,26.428,12.480
A1_warm_cpu_a,384,2,26.442,12.224
A1_warm_cpu_a,385,2,25.699,12.224
A1_warm_cpu_a,386,2,25.352,11.936
A1_warm_cpu_a,387,2,25.938,12.512
A1_warm_cpu_a,388,2,26.941,12.544
A1_warm_cpu_a,389,2,25.261,11.840
A1_warm_cpu_a,390,2,27.749,13.440
A1_warm_cpu_a,391,2,25.567,11.872
A1_warm_cpu_a,392,2,26.421,12.864
A1_warm_cpu_a,393,2,25.721,12.480
A1_warm_cpu_a,394,2,25.821,12.416
A1_warm_cpu_a,395,2,25.921,12.192
A1_warm_cpu_a,396,2,26.491,12.640
A1_warm_cpu_a,397,2,25.382,12.064
A1_warm_cpu_a,398,2,26.542,12.896
A1_warm_cpu_a,399,2,24.898,11.712
A1_warm_cpu_a,400,2,25.611,12.672
A1_warm_cpu_a,401,2,25.177,11.744
A1_warm_cpu_a,402,2,25.826,12.576
A1_warm_cpu_a,403,2,25.429,12.064
A1_warm_cpu_a,404,2,25.933,12.480
A1_warm_cpu_a,405,2,28.540,12.160
A1_warm_cpu_a,406,2,26.747,12.672
A1_warm_cpu_a,407,2,25.686,12.608
A1_warm_cpu_a,408,2,26.001,12.160
A1_warm_cpu_a,409,2,25.521,12.096
A1_warm_cpu_a,410,2,27.980,12.960
A1_warm_cpu_a,411,2,26.037,12.256
A1_warm_cpu_a,412,2,26.391,12.864
A1_warm_cpu_a,413,2,27.063,12.768
A1_warm_cpu_a,414,2,26.979,13.248
A1_warm_cpu_a,415,2,27.302,12.672
A1_warm_cpu_a,416,2,26.157,12.864
A1_warm_cpu_a,417,2,25.861,11.968
A1_warm_cpu_a,418,2,25.969,12.512
A1_warm_cpu_a,419,2,25.796,12.192
A1_warm_cpu_a,420,2,25.746,12.096
A1_warm_cpu_a,421,2,24.875,11.808
A1_warm_cpu_a,422,2,25.597,12.128
A1_warm_cpu_a,423,2,25.088,12.096
A1_warm_cpu_a,424,2,25.055,12.224
A1_warm_cpu_a,425,2,25.546,12.000
A1_warm_cpu_a,426,2,26.087,12.256
A1_warm_cpu_a,427,2,25.707,12.032
A1_warm_cpu_a,428,2,25.982,12.256
A1_warm_cpu_a,429,2,25.904,12.064
A1_warm_cpu_a,430,2,25.703,12.736
A1_warm_cpu_a,431,2,25.964,12.608
A1_warm_cpu_a,432,2,64.634,12.096
A1_warm_cpu_a,433,2,26.054,12.096
A1_warm_cpu_a,434,2,25.073,12.448
A1_warm_cpu_a,435,2,26.277,12.032
A1_warm_cpu_a,436,2,25.347,11.968
A1_warm_cpu_a,437,2,25.214,11.936
A1_warm_cpu_a,438,2,25.167,12.256
A1_warm_cpu_a,439,2,25.519,12.000
A1_warm_cpu_a,440,2,26.169,12.608
A1_warm_cpu_a,441,2,25.374,11.392
A1_warm_cpu_a,442,2,26.277,11.808
A1_warm_cpu_a,443,2,25.437,12.096
A1_warm_cpu_a,444,2,25.353,11.936
A1_warm_cpu_a,445,2,25.375,11.968
A1_warm_cpu_a,446,2,25.649,12.352
A1_warm_cpu_a,447,2,24.939,11.904
A1_warm_cpu_a,448,2,25.169,12.288
A1_warm_cpu_a,449,2,54572.513,54529.121
A1_warm_cpu_a,450,2,71.034,49.952
A1_warm_cpu_a,451,2,32.230,16.416
A1_warm_cpu_a,452,2,28.960,14.592
A1_warm_cpu_a,453,2,27.568,12.960
A1_warm_cpu_a,454,2,27.551,13.568
A1_warm_cpu_a,455,2,27.342,13.088
A1_warm_cpu_a,456,2,36.023,20.736
A1_warm_cpu_a,457,2,26.758,12.992
A1_warm_cpu_a,458,2,28.585,13.664
A1_warm_cpu_a,459,2,27.597,12.800
A1_warm_cpu_a,460,2,27.627,13.536
A1_warm_cpu_a,461,2,27.387,13.024
A1_warm_cpu_a,462,2,28.196,13.664
A1_warm_cpu_a,463,2,27.477,13.056
A1_warm_cpu_a,464,2,27.370,13.344
A1_warm_cpu_a,465,2,27.725,13.280
A1_warm_cpu_a,466,2,28.025,13.632
A1_warm_cpu_a,467,2,26.690,12.800
A1_warm_cpu_a,468,2,27.023,12.672
A1_warm_cpu_a,469,2,26.766,13.120
A1_warm_cpu_a,470,2,27.553,13.440
A1_warm_cpu_a,471,2,27.218,13.120
A1_warm_cpu_a,472,2,27.028,12.512
A1_warm_cpu_a,473,2,26.851,12.768
A1_warm_cpu_a,474,2,27.239,12.928
A1_warm_cpu_a,475,2,26.681,12.768
A1_warm_cpu_a,476,2,26.489,12.384
A1_warm_cpu_a,477,2,27.854,13.248
A1_warm_cpu_a,478,2,28.432,13.952
A1_warm_cpu_a,479,2,26.200,12.160
A1_warm_cpu_a,480,2,28.706,11.904
A1_warm_cpu_a,481,2,27.268,13.216
A1_warm_cpu_a,482,2,26.920,13.120
A1_warm_cpu_a,483,2,26.279,12.928
A1_warm_cpu_a,484,2,26.859,13.216
A1_warm_cpu_a,485,2,26.192,12.352
A1_warm_cpu_a,486,2,27.684,13.568
A1_warm_cpu_a,487,2,27.228,12.928
A1_warm_cpu_a,488,2,27.849,14.048
A1_warm_cpu_a,489,2,26.018,12.416
A1_warm_cpu_a,490,2,26.403,12.640
A1_warm_cpu_a,491,2,32.139,18.848
A1_warm_cpu_a,492,2,26.517,12.928
A1_warm_cpu_a,493,2,26.332,12.416
A1_warm_cpu_a,494,2,26.988,13.088
A1_warm_cpu_a,495,2,26.287,12.640
A1_warm_cpu_a,496,2,26.968,12.896
A1_warm_cpu_a,497,2,25.902,12.512
A1_warm_cpu_a,498,2,26.753,13.120
A1_warm_cpu_a,499,2,26.584,12.288
A2_post_action,0,2,27.639,13.024
A2_post_action,1,2,27.009,12.864
A2_post_action,2,2,27.296,13.440
A2_post_action,3,2,95.388,12.672
A2_post_action,4,2,29.976,14.016
A2_post_action,5,2,27.487,12.768
A2_post_action,6,2,26.904,13.120
A2_post_action,7,2,26.555,12.800
A2_post_action,8,2,28.263,13.152
A2_post_action,9,2,26.032,12.448
A2_post_action,10,2,28.472,13.792
A2_post_action,11,2,26.368,12.544
A2_post_action,12,2,27.469,13.088
A2_post_action,13,2,26.606,12.448
A2_post_action,14,2,27.086,13.280
A2_post_action,15,2,26.218,12.960
A2_post_action,16,2,26.057,12.480
A2_post_action,17,2,26.494,12.480
A2_post_action,18,2,27.238,13.120
A2_post_action,19,2,25.750,11.968
A2_post_action,20,2,26.760,12.832
A2_post_action,21,2,27.050,12.800
A2_post_action,22,2,26.172,12.864
A2_post_action,23,2,26.888,13.376
A2_post_action,24,2,27.843,13.408
A2_post_action,25,2,25.760,12.160
A2_post_action,26,2,26.446,12.896
A2_post_action,27,2,26.258,12.320
A2_post_action,28,2,27.462,13.024
A2_post_action,29,2,26.292,12.768
A2_post_action,30,2,27.137,13.056
A2_post_action,31,2,26.583,12.608
A2_post_action,32,2,26.534,12.608
A2_post_action,33,2,26.553,12.384
A2_post_action,34,2,26.757,13.056
A2_post_action,35,2,26.051,12.384
A2_post_action,36,2,26.383,12.576
A2_post_action,37,2,26.011,11.936
A2_post_action,38,2,27.264,12.896
A2_post_action,39,2,25.641,12.160
A2_post_action,40,2,26.302,12.512
A2_post_action,41,2,25.807,12.288
A2_post_action,42,2,26.372,12.864
A2_post_action,43,2,26.156,12.096
A2_post_action,44,2,26.519,12.672
A2_post_action,45,2,26.658,12.800
A2_post_action,46,2,27.289,13.120
A2_post_action,47,2,26.415,12.320
A2_post_action,48,2,25.614,12.256
A2_post_action,49,2,25.720,11.904
A2_post_action,50,2,26.823,13.248
A2_post_action,51,2,25.807,12.320
A2_post_action,52,2,26.578,12.672
A2_post_action,53,2,26.639,12.672
A2_post_action,54,2,26.520,12.864
A2_post_action,55,2,26.133,12.032
A2_post_action,56,2,26.540,12.576
A2_post_action,57,2,26.147,12.288
A2_post_action,58,2,26.848,13.120
A2_post_action,59,2,26.295,12.416
A2_post_action,60,2,26.577,12.864
A2_post_action,61,2,25.928,12.320
A2_post_action,62,2,26.872,13.152
A2_post_action,63,2,26.841,12.960
A2_post_action,64,2,26.214,12.480
A2_post_action,65,2,24.957,11.712
A2_post_action,66,2,27.259,14.208
A2_post_action,67,2,25.581,12.160
A2_post_action,68,2,25.285,11.968
A2_post_action,69,2,24.922,11.584
A2_post_action,70,2,25.722,12.480
A2_post_action,71,2,25.542,12.128
A2_post_action,72,2,25.484,12.224
A2_post_action,73,2,26.133,12.256
A2_post_action,74,2,26.617,12.896
A2_post_action,75,2,25.863,12.288
A2_post_action,76,2,25.750,12.192
A2_post_action,77,2,108.207,13.344
A2_post_action,78,2,25.948,12.352
A2_post_action,79,2,25.887,12.096
A2_post_action,80,2,26.537,13.024
A2_post_action,81,2,24.769,11.936
A2_post_action,82,2,26.181,12.448
A2_post_action,83,2,26.043,12.288
A2_post_action,84,2,26.274,12.512
A2_post_action,85,2,25.691,11.936
A2_post_action,86,2,26.205,12.736
A2_post_action,87,2,25.675,11.776
A2_post_action,88,2,26.195,12.832
A2_post_action,89,2,25.481,11.776
A2_post_action,90,2,26.895,13.216
A2_post_action,91,2,25.371,12.288
A2_post_action,92,2,25.462,12.192
A2_post_action,93,2,25.483,12.160
A2_post_action,94,2,25.712,12.416
A2_post_action,95,2,25.704,12.512
A2_post_action,96,2,26.079,12.224
A2_post_action,97,2,24.498,11.520
A2_post_action,98,2,26.950,12.960
A2_post_action,99,2,25.538,12.000
A2_post_action,100,2,25.941,12.640
A2_post_action,101,2,25.154,12.032
