phase,iter,cpu_id,wall_us,gpu_us
A1_warm_cpu_a,117,2,31.459,15.712
A1_warm_cpu_a,118,2,30.117,14.912
A1_warm_cpu_a,119,2,40.154,24.448
A1_warm_cpu_a,120,2,32.258,16.480
A1_warm_cpu_a,121,2,30.443,14.752
A1_warm_cpu_a,122,2,30.924,15.520
A1_warm_cpu_a,123,2,30.757,14.848
A1_warm_cpu_a,124,2,31.317,16.032
A1_warm_cpu_a,125,2,30.171,14.944
A1_warm_cpu_a,126,2,31.045,14.880
A1_warm_cpu_a,127,2,31.720,15.360
A1_warm_cpu_a,128,2,31.373,15.552
A1_warm_cpu_a,129,2,30.487,15.008
A1_warm_cpu_a,130,2,31.229,15.104
A1_warm_cpu_a,131,2,30.396,14.752
A1_warm_cpu_a,132,2,32.646,15.520
A1_warm_cpu_a,133,2,31.183,15.584
A1_warm_cpu_a,134,2,32.172,15.584
A1_warm_cpu_a,135,2,31.945,15.648
A1_warm_cpu_a,136,2,31.573,15.136
A1_warm_cpu_a,137,2,30.595,14.976
A1_warm_cpu_a,138,2,30.760,14.944
A1_warm_cpu_a,139,2,30.906,15.168
A1_warm_cpu_a,140,2,30.958,15.680
A1_warm_cpu_a,141,2,120.413,104.320
A1_warm_cpu_a,142,2,33.093,16.320
A1_warm_cpu_a,143,2,33.342,15.360
A1_warm_cpu_a,144,2,32.698,15.360
A1_warm_cpu_a,145,2,32.096,16.480
A1_warm_cpu_a,146,2,31.622,15.296
A1_warm_cpu_a,147,2,30.347,14.496
A1_warm_cpu_a,148,2,30.976,14.944
A1_warm_cpu_a,149,2,32.638,15.680
A1_warm_cpu_a,150,2,31.326,15.040
A1_warm_cpu_a,151,2,31.880,14.944
A1_warm_cpu_a,152,2,36.014,16.064
A1_warm_cpu_a,153,2,32.230,15.552
A1_warm_cpu_a,154,2,33.388,16.480
A1_warm_cpu_a,155,2,32.942,16.352
A1_warm_cpu_a,156,2,31.947,15.968
A1_warm_cpu_a,157,2,31.287,15.328
A1_warm_cpu_a,158,2,26.930,13.856
A1_warm_cpu_a,159,2,32.217,16.128
A1_warm_cpu_a,160,2,33.277,16.320
A1_warm_cpu_a,161,2,40.504,25.216
A1_warm_cpu_a,162,2,33.180,17.568
A1_warm_cpu_a,163,2,30.338,15.168
A1_warm_cpu_a,164,2,46.166,30.976
A1_warm_cpu_a,165,2,32.967,16.736
A1_warm_cpu_a,166,2,32.207,16.384
A1_warm_cpu_a,167,2,31.781,15.904
A1_warm_cpu_a,168,2,32.516,16.896
A1_warm_cpu_a,169,2,33.804,17.920
A1_warm_cpu_a,170,2,31.900,16.256
A1_warm_cpu_a,171,2,32.198,15.936
A1_warm_cpu_a,172,2,33.887,16.832
A1_warm_cpu_a,173,2,34.257,16.608
A1_warm_cpu_a,174,2,39.120,19.296
A1_warm_cpu_a,175,2,32.992,16.384
A1_warm_cpu_a,176,2,33.097,16.896
A1_warm_cpu_a,177,2,32.934,16.288
A1_warm_cpu_a,178,2,33.898,16.864
A1_warm_cpu_a,179,2,34.546,17.312
A1_warm_cpu_a,180,2,33.612,16.672
A1_warm_cpu_a,181,2,34.008,17.408
A1_warm_cpu_a,182,2,34.302,17.248
A1_warm_cpu_a,183,2,33.157,17.184
A1_warm_cpu_a,184,2,36.234,19.264
A1_warm_cpu_a,185,2,32.997,16.960
A1_warm_cpu_a,186,2,33.166,16.896
A1_warm_cpu_a,187,2,33.164,16.128
A1_warm_cpu_a,188,2,36.105,18.272
A1_warm_cpu_a,189,2,32.459,16.000
A1_warm_cpu_a,190,2,37.754,17.472
A1_warm_cpu_a,191,2,118.129,55.968
A1_warm_cpu_a,192,2,46.217,25.536
A1_warm_cpu_a,193,2,33.391,16.960
A1_warm_cpu_a,194,2,32.507,16.384
A1_warm_cpu_a,195,2,31.970,15.744
A1_warm_cpu_a,196,2,31.156,15.712
A1_warm_cpu_a,197,2,32.781,16.480
A1_warm_cpu_a,198,2,32.784,16.640
A1_warm_cpu_a,199,2,34.092,16.704
A1_warm_cpu_a,200,2,50.121,33.152
A1_warm_cpu_a,201,2,31.595,15.648
A1_warm_cpu_a,202,2,31.871,16.288
A1_warm_cpu_a,203,2,31.619,15.552
A1_warm_cpu_a,204,2,31.277,15.712
A1_warm_cpu_a,205,2,31.148,15.200
A1_warm_cpu_a,206,2,31.804,16.128
A1_warm_cpu_a,207,2,31.854,15.552
A1_warm_cpu_a,208,2,31.838,16.160
A1_warm_cpu_a,209,2,30.266,14.976
A1_warm_cpu_a,210,2,31.404,15.744
A1_warm_cpu_a,211,2,30.154,14.848
A1_warm_cpu_a,212,2,33.129,16.288
A1_warm_cpu_a,213,2,37.760,16.288
A1_warm_cpu_a,214,2,31.539,15.840
A1_warm_cpu_a,215,2,43.683,26.688
A1_warm_cpu_a,216,2,31.766,15.456
A1_warm_cpu_a,217,2,31.416,15.936
A1_warm_cpu_a,218,2,156.372,18.688
A1_warm_cpu_a,219,2,33.003,16.256
A1_warm_cpu_a,220,2,31.604,15.616
A1_warm_cpu_a,221,2,31.563,14.944
A1_warm_cpu_a,222,2,32.130,16.160
A1_warm_cpu_a,223,2,30.159,14.720
A1_warm_cpu_a,224,2,33.897,17.568
A1_warm_cpu_a,225,2,31.150,15.104
A1_warm_cpu_a,226,2,39.058,16.416
A1_warm_cpu_a,227,2,30.736,14.880
A1_warm_cpu_a,228,2,43.618,25.792
A1_warm_cpu_a,229,2,31.420,15.680
A1_warm_cpu_a,230,2,31.963,16.448
A1_warm_cpu_a,231,2,29.831,14.496
A1_warm_cpu_a,232,2,29.714,14.720
A1_warm_cpu_a,233,2,31.812,14.496
A1_warm_cpu_a,234,2,31.800,15.712
A1_warm_cpu_a,235,2,30.005,14.784
A1_warm_cpu_a,236,2,30.070,15.232
A1_warm_cpu_a,237,2,31.442,15.168
A1_warm_cpu_a,238,2,30.661,15.072
A1_warm_cpu_a,239,2,29.530,14.368
A1_warm_cpu_a,240,2,29.823,14.880
A1_warm_cpu_a,241,2,28.577,13.824
A1_warm_cpu_a,242,2,31.334,16.064
A1_warm_cpu_a,243,2,28.799,13.984
A1_warm_cpu_a,244,2,39.097,16.736
A1_warm_cpu_a,245,2,29.929,14.656
A1_warm_cpu_a,246,2,34.160,18.560
A1_warm_cpu_a,247,2,30.327,14.944
A1_warm_cpu_a,248,2,31.661,16.160
A1_warm_cpu_a,249,2,30.070,14.624
A1_warm_cpu_a,250,2,32.672,16.224
A1_warm_cpu_a,251,2,29.926,14.624
A1_warm_cpu_a,252,2,31.470,15.616
A1_warm_cpu_a,253,2,34.260,17.120
A1_warm_cpu_a,254,2,32.537,16.288
A1_warm_cpu_a,255,2,30.302,14.624
A1_warm_cpu_a,256,2,30.797,15.584
A1_warm_cpu_a,257,2,32.394,15.680
A1_warm_cpu_a,258,2,31.071,15.648
A1_warm_cpu_a,259,2,30.469,15.104
A1_warm_cpu_a,260,2,30.657,15.264
A1_warm_cpu_a,261,2,33.306,15.936
A1_warm_cpu_a,262,2,33.160,16.864
A1_warm_cpu_a,263,2,33.133,15.968
A1_warm_cpu_a,264,2,32.088,15.904
A1_warm_cpu_a,265,2,30.926,15.584
A1_warm_cpu_a,266,2,31.283,15.456
A1_warm_cpu_a,267,2,31.307,15.456
A1_warm_cpu_a,268,2,31.036,15.392
A1_warm_cpu_a,269,2,48.248,16.416
A1_warm_cpu_a,270,2,31.499,15.328
A1_warm_cpu_a,271,2,30.327,14.528
A1_warm_cpu_a,272,2,32.369,16.288
A1_warm_cpu_a,273,2,31.974,15.200
A1_warm_cpu_a,274,2,41.862,24.128
A1_warm_cpu_a,275,2,30.169,14.720
A1_warm_cpu_a,276,2,30.950,15.360
A1_warm_cpu_a,277,2,29.951,14.432
A1_warm_cpu_a,278,2,31.416,15.648
A1_warm_cpu_a,279,2,31.380,15.168
A1_warm_cpu_a,280,2,32.100,16.128
A1_warm_cpu_a,281,2,30.526,14.784
A1_warm_cpu_a,282,2,31.484,15.136
A1_warm_cpu_a,283,2,31.830,15.392
A1_warm_cpu_a,284,2,31.694,15.424
A1_warm_cpu_a,285,2,31.601,15.392
A1_warm_cpu_a,286,2,31.111,15.552
A1_warm_cpu_a,287,2,30.800,15.264
A1_warm_cpu_a,288,2,32.900,16.352
A1_warm_cpu_a,289,2,30.152,14.816
A1_warm_cpu_a,290,2,40.552,22.336
A1_warm_cpu_a,291,2,29.869,14.464
A1_warm_cpu_a,292,2,30.750,15.360
A1_warm_cpu_a,293,2,31.140,15.456
A1_warm_cpu_a,294,2,30.592,15.520
A1_warm_cpu_a,295,2,124.078,107.104
A1_warm_cpu_a,296,2,33.410,17.120
A1_warm_cpu_a,297,2,31.622,15.424
A1_warm_cpu_a,298,2,31.322,15.680
A1_warm_cpu_a,299,2,31.254,15.520
A1_warm_cpu_a,300,2,32.302,15.712
A1_warm_cpu_a,301,2,30.319,14.656
A1_warm_cpu_a,302,2,39.687,18.752
A1_warm_cpu_a,303,2,31.500,15.616
A1_warm_cpu_a,304,2,31.131,15.584
A1_warm_cpu_a,305,2,30.866,15.456
A1_warm_cpu_a,306,2,33.239,16.064
A1_warm_cpu_a,307,2,31.313,15.008
A1_warm_cpu_a,308,2,30.983,15.040
A1_warm_cpu_a,309,2,31.943,15.232
A1_warm_cpu_a,310,2,32.058,15.776
A1_warm_cpu_a,311,2,105.890,51.104
A1_warm_cpu_a,312,2,44.402,23.552
A1_warm_cpu_a,313,2,33.994,17.216
A1_warm_cpu_a,314,2,34.276,17.312
A1_warm_cpu_a,315,2,31.967,16.096
A1_warm_cpu_a,316,2,32.210,15.904
A1_warm_cpu_a,317,2,33.462,16.224
A1_warm_cpu_a,318,2,32.337,16.000
A1_warm_cpu_a,319,2,31.024,15.296
A1_warm_cpu_a,320,2,32.286,16.032
A1_warm_cpu_a,321,2,31.495,15.264
A1_warm_cpu_a,322,2,31.719,16.160
A1_warm_cpu_a,323,2,30.203,14.816
A1_warm_cpu_a,324,2,32.828,16.192
A1_warm_cpu_a,325,2,34.857,16.480
A1_warm_cpu_a,326,2,33.510,16.160
A1_warm_cpu_a,327,2,31.721,15.584
A1_warm_cpu_a,328,2,32.556,16.224
A1_warm_cpu_a,329,2,31.157,15.360
A1_warm_cpu_a,330,2,31.800,16.160
A1_warm_cpu_a,331,2,32.292,15.776
A1_warm_cpu_a,332,2,31.478,15.648
A1_warm_cpu_a,333,2,31.644,14.976
A1_warm_cpu_a,334,2,32.792,16.320
A1_warm_cpu_a,335,2,30.984,15.232
A1_warm_cpu_a,336,2,32.134,15.776
A1_warm_cpu_a,337,2,30.205,14.976
A1_warm_cpu_a,338,2,32.005,15.552
A1_warm_cpu_a,339,2,31.554,15.392
A1_warm_cpu_a,340,2,31.803,15.552
A1_warm_cpu_a,341,2,30.467,14.944
A1_warm_cpu_a,342,2,32.002,15.360
A1_warm_cpu_a,343,2,43.303,27.744
A1_warm_cpu_a,344,2,31.062,15.648
A1_warm_cpu_a,345,2,31.764,16.128
A1_warm_cpu_a,346,2,31.697,15.968
A1_warm_cpu_a,347,2,31.054,14.912
A1_warm_cpu_a,348,2,32.716,15.712
A1_warm_cpu_a,349,2,31.162,15.040
A1_warm_cpu_a,350,2,31.855,15.584
A1_warm_cpu_a,351,2,31.119,15.072
A1_warm_cpu_a,352,2,31.077,15.680
A1_warm_cpu_a,353,2,32.174,16.512
A1_warm_cpu_a,354,2,30.849,15.136
A1_warm_cpu_a,355,2,31.333,15.264
A1_warm_cpu_a,356,2,30.496,14.912
A1_warm_cpu_a,357,2,30.522,14.688
A1_warm_cpu_a,358,2,42.044,16.768
A1_warm_cpu_a,359,2,31.756,15.008
A1_warm_cpu_a,360,2,33.374,16.384
A1_warm_cpu_a,361,2,32.284,15.488
A1_warm_cpu_a,362,2,31.483,15.680
A1_warm_cpu_a,363,2,30.376,14.720
A1_warm_cpu_a,364,2,30.873,15.584
A1_warm_cpu_a,365,2,30.899,15.104
A1_warm_cpu_a,366,2,30.849,15.488
A1_warm_cpu_a,367,2,30.187,14.720
A1_warm_cpu_a,368,2,31.321,15.840
A1_warm_cpu_a,369,2,30.894,15.008
A1_warm_cpu_a,370,2,37.969,17.792
A1_warm_cpu_a,371,2,31.105,15.104
A1_warm_cpu_a,372,2,328.248,308.480
A1_warm_cpu_a,373,2,40.095,21.248
A1_warm_cpu_a,374,2,34.908,17.888
A1_warm_cpu_a,375,2,32.361,15.904
A1_warm_cpu_a,376,2,32.402,16.192
A1_warm_cpu_a,377,2,31.785,15.360
A1_warm_cpu_a,378,2,31.337,15.424
A1_warm_cpu_a,379,2,30.799,15.040
A1_warm_cpu_a,380,2,33.041,16.224
A1_warm_cpu_a,381,2,31.615,15.584
A1_warm_cpu_a,382,2,31.523,15.680
A1_warm_cpu_a,383,2,31.592,15.264
A1_warm_cpu_a,384,2,31.767,15.872
A1_warm_cpu_a,385,2,32.243,15.520
A1_warm_cpu_a,386,2,31.611,15.488
A1_warm_cpu_a,387,2,30.648,14.784
A1_warm_cpu_a,388,2,30.961,15.104
A1_warm_cpu_a,389,2,32.004,15.296
A1_warm_cpu_a,390,2,32.380,15.392
A1_warm_cpu_a,391,2,30.683,14.848
A1_warm_cpu_a,392,2,30.551,15.104
A1_warm_cpu_a,393,2,30.297,14.592
A1_warm_cpu_a,394,2,30.745,14.912
A1_warm_cpu_a,395,2,32.694,15.456
A1_warm_cpu_a,396,2,31.021,15.328
A1_warm_cpu_a,397,2,30.620,15.104
A1_warm_cpu_a,398,2,42.176,16.608
A1_warm_cpu_a,399,2,31.994,15.168
A1_warm_cpu_a,400,2,32.243,15.264
A1_warm_cpu_a,401,2,31.404,15.712
A1_warm_cpu_a,402,2,34.024,16.704
A1_warm_cpu_a,403,2,31.542,15.328
A1_warm_cpu_a,404,2,30.884,15.296
A1_warm_cpu_a,405,2,31.384,15.328
A1_warm_cpu_a,406,2,31.340,15.520
A1_warm_cpu_a,407,2,31.390,15.136
A1_warm_cpu_a,408,2,32.989,17.152
A1_warm_cpu_a,409,2,31.442,15.008
A1_warm_cpu_a,410,2,39.583,18.048
A1_warm_cpu_a,411,2,33.288,15.904
A1_warm_cpu_a,412,2,32.876,15.680
A1_warm_cpu_a,413,2,42.387,25.216
A1_warm_cpu_a,414,2,31.989,16.032
A1_warm_cpu_a,415,2,31.604,15.520
A1_warm_cpu_a,416,2,31.149,15.424
A1_warm_cpu_a,417,2,30.501,14.880
A1_warm_cpu_a,418,2,30.274,15.040
A1_warm_cpu_a,419,2,30.325,14.656
A1_warm_cpu_a,420,2,31.206,15.104
A1_warm_cpu_a,421,2,30.749,15.168
A1_warm_cpu_a,422,2,33.572,17.472
A1_warm_cpu_a,423,2,31.180,15.424
A1_warm_cpu_a,424,2,30.565,15.424
A1_warm_cpu_a,425,2,32.582,15.776
A1_warm_cpu_a,426,2,31.443,15.168
A1_warm_cpu_a,427,2,30.781,14.816
A1_warm_cpu_a,428,2,34.039,17.568
A1_warm_cpu_a,429,2,31.793,15.264
A1_warm_cpu_a,430,2,31.794,15.616
A1_warm_cpu_a,431,2,30.426,14.816
A1_warm_cpu_a,432,2,32.768,15.808
A1_warm_cpu_a,433,2,31.824,15.168
A1_warm_cpu_a,434,2,31.596,15.552
A1_warm_cpu_a,435,2,31.387,14.816
A1_warm_cpu_a,436,2,33.408,17.056
A1_warm_cpu_a,437,2,31.322,14.976
A1_warm_cpu_a,438,2,31.278,15.232
A1_warm_cpu_a,439,2,30.927,14.912
A1_warm_cpu_a,440,2,30.863,15.008
A1_warm_cpu_a,441,2,30.187,14.208
A1_warm_cpu_a,442,2,30.016,14.784
A1_warm_cpu_a,443,2,30.463,14.784
A1_warm_cpu_a,444,2,31.625,15.616
A1_warm_cpu_a,445,2,30.025,14.592
A1_warm_cpu_a,446,2,31.010,15.200
A1_warm_cpu_a,447,2,31.011,15.168
A1_warm_cpu_a,448,2,30.831,15.552
A1_warm_cpu_a,449,2,84022.723,83958.496
A1_warm_cpu_a,450,2,107.915,81.312
A1_warm_cpu_a,451,2,35.863,18.432
A1_warm_cpu_a,452,2,40.656,18.080
A1_warm_cpu_a,453,2,33.582,16.640
A1_warm_cpu_a,454,2,33.602,17.056
A1_warm_cpu_a,455,2,34.118,17.216
A1_warm_cpu_a,456,2,42.692,26.176
A1_warm_cpu_a,457,2,33.969,16.896
A1_warm_cpu_a,458,2,33.739,16.608
A1_warm_cpu_a,459,2,32.758,15.872
A1_warm_cpu_a,460,2,33.413,17.376
A1_warm_cpu_a,461,2,31.420,15.328
A1_warm_cpu_a,462,2,31.396,15.872
A1_warm_cpu_a,463,2,31.792,15.776
A1_warm_cpu_a,464,2,31.313,15.488
A1_warm_cpu_a,465,2,31.345,15.552
A1_warm_cpu_a,466,2,36.906,15.808
A1_warm_cpu_a,467,2,33.436,17.024
A1_warm_cpu_a,468,2,31.183,15.392
A1_warm_cpu_a,469,2,30.739,15.104
A1_warm_cpu_a,470,2,32.144,15.840
A1_warm_cpu_a,471,2,30.975,15.264
A1_warm_cpu_a,472,2,32.425,16.096
A1_warm_cpu_a,473,2,31.384,15.616
A1_warm_cpu_a,474,2,31.072,15.360
A1_warm_cpu_a,475,2,30.563,14.976
A1_warm_cpu_a,476,2,30.186,14.912
A1_warm_cpu_a,477,2,30.805,14.816
A1_warm_cpu_a,478,2,32.766,17.056
A1_warm_cpu_a,479,2,31.819,15.744
A1_warm_cpu_a,480,2,31.569,15.744
A1_warm_cpu_a,481,2,34.810,15.200
A1_warm_cpu_a,482,2,32.110,15.840
A1_warm_cpu_a,483,2,30.428,14.944
A1_warm_cpu_a,484,2,30.724,15.488
A1_warm_cpu_a,485,2,30.689,15.104
A1_warm_cpu_a,486,2,31.320,15.296
A1_warm_cpu_a,487,2,31.208,15.552
A1_warm_cpu_a,488,2,30.387,15.200
A1_warm_cpu_a,489,2,29.996,14.656
A1_warm_cpu_a,490,2,30.930,15.520
A1_warm_cpu_a,491,2,29.535,14.560
A1_warm_cpu_a,492,2,36.244,20.640
A1_warm_cpu_a,493,2,30.486,14.912
A1_warm_cpu_a,494,2,30.188,15.104
A1_warm_cpu_a,495,2,33.182,16.032
A1_warm_cpu_a,496,2,30.466,14.816
A1_warm_cpu_a,497,2,31.410,15.744
A1_warm_cpu_a,498,2,30.036,14.624
A1_warm_cpu_a,499,2,31.953,16.032
A2_post_action,0,2,207.950,82.720
A2_post_action,1,2,42.008,22.656
A2_post_action,2,2,37.993,18.976
A2_post_action,3,2,33.921,17.344
A2_post_action,4,2,33.407,16.736
A2_post_action,5,2,34.444,16.992
A2_post_action,6,2,32.370,15.968
A2_post_action,7,2,32.329,16.000
A2_post_action,8,2,33.274,15.968
A2_post_action,9,2,32.843,16.160
A2_post_action,10,2,32.214,15.392
A2_post_action,11,2,31.720,15.744
A2_post_action,12,2,34.618,16.768
A2_post_action,13,2,34.749,16.416
A2_post_action,14,2,32.274,15.168
A2_post_action,15,2,33.585,16.448
A2_post_action,16,2,33.422,16.192
A2_post_action,17,2,40.542,18.464
A2_post_action,18,2,32.783,15.904
A2_post_action,19,2,33.454,16.480
A2_post_action,20,2,32.054,15.552
A2_post_action,21,2,33.192,16.320
A2_post_action,22,2,32.934,16.224
A2_post_action,23,2,31.875,15.552
A2_post_action,24,2,31.597,15.328
A2_post_action,25,2,32.117,15.808
A2_post_action,26,2,31.203,15.104
A2_post_action,27,2,34.392,16.704
A2_post_action,28,2,32.007,15.072
A2_post_action,29,2,32.715,15.776
A2_post_action,30,2,44.955,27.296
A2_post_action,31,2,41.263,25.344
A2_post_action,32,2,33.322,16.448
A2_post_action,33,2,32.822,16.832
A2_post_action,34,2,32.210,15.840
A2_post_action,35,2,33.006,16.832
A2_post_action,36,2,34.768,16.416
A2_post_action,37,2,34.011,16.864
A2_post_action,38,2,32.985,15.648
A2_post_action,39,2,34.476,16.832
A2_post_action,40,2,33.505,16.448
A2_post_action,41,2,34.433,16.448
A2_post_action,42,2,34.704,16.320
A2_post_action,43,2,32.830,15.872
A2_post_action,44,2,34.607,16.544
A2_post_action,45,2,33.297,16.576
A2_post_action,46,2,40.968,21.952
A2_post_action,47,2,33.152,16.672
A2_post_action,48,2,31.427,15.520
A2_post_action,49,2,32.081,16.000
A2_post_action,50,2,31.693,16.096
A2_post_action,51,2,31.426,15.808
A2_post_action,52,2,31.065,15.040
A2_post_action,53,2,31.202,15.872
A2_post_action,54,2,31.872,15.712
A2_post_action,55,2,31.462,15.552
A2_post_action,56,2,31.124,15.232
A2_post_action,57,2,32.072,16.256
A2_post_action,58,2,30.715,14.880
A2_post_action,59,2,30.816,15.200
A2_post_action,60,2,33.163,16.032
A2_post_action,61,2,31.757,15.584
A2_post_action,62,2,31.300,15.232
A2_post_action,63,2,31.554,15.456
A2_post_action,64,2,180.986,20.736
A2_post_action,65,2,34.969,17.568
A2_post_action,66,2,32.652,16.256
A2_post_action,67,2,32.835,16.928
A2_post_action,68,2,32.342,16.096
A2_post_action,69,2,32.144,15.936
A2_post_action,70,2,33.156,16.416
A2_post_action,71,2,33.669,16.640
A2_post_action,72,2,46.157,27.552
A2_post_action,73,2,32.783,16.128
A2_post_action,74,2,34.728,16.448
A2_post_action,75,2,32.770,16.096
A2_post_action,76,2,32.058,15.904
A2_post_action,77,2,32.607,16.384
A2_post_action,78,2,32.269,15.712
A2_post_action,79,2,33.330,17.216
A2_post_action,80,2,31.446,15.776
A2_post_action,81,2,31.474,15.840
A2_post_action,82,2,31.251,15.392
A2_post_action,83,2,31.366,16.000
A2_post_action,84,2,30.352,14.912
A2_post_action,85,2,30.893,15.168
A2_post_action,86,2,31.433,15.456
A2_post_action,87,2,31.757,16.000
A2_post_action,88,2,31.049,15.680
A2_post_action,89,2,39.010,22.368
A2_post_action,90,2,30.561,15.200
A2_post_action,91,2,31.550,15.552
A2_post_action,92,2,31.741,15.680
A2_post_action,93,2,32.504,15.936
A2_post_action,94,2,31.166,15.136
A2_post_action,95,2,31.953,15.712
A2_post_action,96,2,32.352,16.672
A2_post_action,97,2,32.674,16.192
A2_post_action,98,2,30.579,14.976
A2_post_action,99,2,31.993,15.808
A2_post_action,100,2,31.814,15.488
A2_post_action,101,2,32.261,16.128
