phase,iter,cpu_id,wall_us,gpu_us
A1_warm_cpu_a,199,2,23.719,11.136
A1_warm_cpu_a,200,2,23.748,11.360
A1_warm_cpu_a,201,2,23.759,11.168
A1_warm_cpu_a,202,2,24.362,11.552
A1_warm_cpu_a,203,2,24.218,11.296
A1_warm_cpu_a,204,2,30.121,14.048
A1_warm_cpu_a,205,2,24.945,11.744
A1_warm_cpu_a,206,2,24.277,11.360
A1_warm_cpu_a,207,2,24.002,11.360
A1_warm_cpu_a,208,2,23.711,11.200
A1_warm_cpu_a,209,2,24.305,11.360
A1_warm_cpu_a,210,2,23.647,11.168
A1_warm_cpu_a,211,2,23.687,11.264
A1_warm_cpu_a,212,2,23.426,11.008
A1_warm_cpu_a,213,2,23.487,11.008
A1_warm_cpu_a,214,2,23.763,11.232
A1_warm_cpu_a,215,2,23.747,11.168
A1_warm_cpu_a,216,2,24.632,11.200
A1_warm_cpu_a,217,2,24.554,11.648
A1_warm_cpu_a,218,2,200.429,25.120
A1_warm_cpu_a,219,2,27.279,12.704
A1_warm_cpu_a,220,2,25.922,12.192
A1_warm_cpu_a,221,2,30.494,14.400
A1_warm_cpu_a,222,2,26.341,12.128
A1_warm_cpu_a,223,2,25.218,12.128
A1_warm_cpu_a,224,2,23.944,11.424
A1_warm_cpu_a,225,2,23.925,11.488
A1_warm_cpu_a,226,2,25.018,11.808
A1_warm_cpu_a,227,2,85.384,39.712
A1_warm_cpu_a,228,2,33.808,17.056
A1_warm_cpu_a,229,2,26.990,13.120
A1_warm_cpu_a,230,2,25.538,12.096
A1_warm_cpu_a,231,2,26.681,11.776
A1_warm_cpu_a,232,2,25.224,12.032
A1_warm_cpu_a,233,2,26.932,11.584
A1_warm_cpu_a,234,2,29.342,14.144
A1_warm_cpu_a,235,2,24.372,11.584
A1_warm_cpu_a,236,2,24.202,11.360
A1_warm_cpu_a,237,2,25.464,11.424
A1_warm_cpu_a,238,2,25.094,11.840
A1_warm_cpu_a,239,2,26.390,12.576
A1_warm_cpu_a,240,2,23.507,10.912
A1_warm_cpu_a,241,2,24.043,11.296
A1_warm_cpu_a,242,2,23.443,10.976
A1_warm_cpu_a,243,2,24.405,11.936
A1_warm_cpu_a,244,2,23.251,10.848
A1_warm_cpu_a,245,2,24.867,11.808
A1_warm_cpu_a,246,2,25.287,11.616
A1_warm_cpu_a,247,2,26.328,12.832
A1_warm_cpu_a,248,2,24.119,11.264
A1_warm_cpu_a,249,2,30.792,15.168
A1_warm_cpu_a,250,2,25.832,12.576
A1_warm_cpu_a,251,2,24.062,11.584
A1_warm_cpu_a,252,2,23.726,11.264
A1_warm_cpu_a,253,2,31.857,12.544
A1_warm_cpu_a,254,2,31.182,15.232
A1_warm_cpu_a,255,2,25.197,11.872
A1_warm_cpu_a,256,2,24.446,11.520
A1_warm_cpu_a,257,2,24.013,11.264
A1_warm_cpu_a,258,2,24.070,11.168
A1_warm_cpu_a,259,2,25.254,11.776
A1_warm_cpu_a,260,2,24.466,11.616
A1_warm_cpu_a,261,2,23.973,11.072
A1_warm_cpu_a,262,2,24.582,11.744
A1_warm_cpu_a,263,2,24.209,11.200
A1_warm_cpu_a,264,2,23.402,11.008
A1_warm_cpu_a,265,2,24.610,11.680
A1_warm_cpu_a,266,2,24.627,11.360
A1_warm_cpu_a,267,2,31.590,16.000
A1_warm_cpu_a,268,2,25.061,12.096
A1_warm_cpu_a,269,2,24.197,11.552
A1_warm_cpu_a,270,2,99.844,41.472
A1_warm_cpu_a,271,2,38.981,20.416
A1_warm_cpu_a,272,2,29.517,14.464
A1_warm_cpu_a,273,2,27.333,12.768
A1_warm_cpu_a,274,2,26.054,12.128
A1_warm_cpu_a,275,2,24.858,11.712
A1_warm_cpu_a,276,2,40.899,14.720
A1_warm_cpu_a,277,2,86.325,40.384
A1_warm_cpu_a,278,2,36.043,18.464
A1_warm_cpu_a,279,2,86.891,41.088
A1_warm_cpu_a,280,2,39.125,20.512
A1_warm_cpu_a,281,2,28.332,13.952
A1_warm_cpu_a,282,2,27.561,12.992
A1_warm_cpu_a,283,2,27.401,12.704
A1_warm_cpu_a,284,2,25.524,12.128
A1_warm_cpu_a,285,2,26.316,12.608
A1_warm_cpu_a,286,2,25.330,11.712
A1_warm_cpu_a,287,2,25.085,11.712
A1_warm_cpu_a,288,2,25.797,11.968
A1_warm_cpu_a,289,2,24.465,11.520
A1_warm_cpu_a,290,2,24.536,11.584
A1_warm_cpu_a,291,2,23.685,11.200
A1_warm_cpu_a,292,2,24.076,11.360
A1_warm_cpu_a,293,2,24.723,11.840
A1_warm_cpu_a,294,2,30.681,14.624
A1_warm_cpu_a,295,2,151.540,137.376
A1_warm_cpu_a,296,2,37.210,16.896
A1_warm_cpu_a,297,2,25.870,12.032
A1_warm_cpu_a,298,2,25.979,12.224
A1_warm_cpu_a,299,2,25.306,11.712
A1_warm_cpu_a,300,2,24.556,11.872
A1_warm_cpu_a,301,2,24.326,11.424
A1_warm_cpu_a,302,2,24.090,11.328
A1_warm_cpu_a,303,2,24.648,11.584
A1_warm_cpu_a,304,2,24.074,11.264
A1_warm_cpu_a,305,2,23.876,11.296
A1_warm_cpu_a,306,2,24.103,11.552
A1_warm_cpu_a,307,2,23.557,11.168
A1_warm_cpu_a,308,2,24.286,11.392
A1_warm_cpu_a,309,2,23.680,11.104
A1_warm_cpu_a,310,2,36.213,22.656
A1_warm_cpu_a,311,2,26.048,12.736
A1_warm_cpu_a,312,2,24.154,11.712
A1_warm_cpu_a,313,2,23.901,11.424
A1_warm_cpu_a,314,2,23.811,11.424
A1_warm_cpu_a,315,2,23.732,11.296
A1_warm_cpu_a,316,2,24.225,11.392
A1_warm_cpu_a,317,2,29.301,13.472
A1_warm_cpu_a,318,2,24.778,11.712
A1_warm_cpu_a,319,2,24.060,11.200
A1_warm_cpu_a,320,2,23.763,11.424
A1_warm_cpu_a,321,2,23.852,11.136
A1_warm_cpu_a,322,2,23.984,11.328
A1_warm_cpu_a,323,2,23.792,11.328
A1_warm_cpu_a,324,2,23.461,11.136
A1_warm_cpu_a,325,2,23.639,11.232
A1_warm_cpu_a,326,2,23.734,11.392
A1_warm_cpu_a,327,2,23.309,11.104
A1_warm_cpu_a,328,2,23.488,11.136
A1_warm_cpu_a,329,2,23.442,11.104
A1_warm_cpu_a,330,2,23.912,11.232
A1_warm_cpu_a,331,2,24.647,11.456
A1_warm_cpu_a,332,2,24.033,11.328
A1_warm_cpu_a,333,2,24.310,11.744
A1_warm_cpu_a,334,2,24.322,11.584
A1_warm_cpu_a,335,2,24.409,11.680
A1_warm_cpu_a,336,2,24.377,11.232
A1_warm_cpu_a,337,2,23.632,11.232
A1_warm_cpu_a,338,2,28.387,11.168
A1_warm_cpu_a,339,2,28.970,13.760
A1_warm_cpu_a,340,2,23.828,11.264
A1_warm_cpu_a,341,2,23.374,11.072
A1_warm_cpu_a,342,2,24.156,11.328
A1_warm_cpu_a,343,2,23.755,11.456
A1_warm_cpu_a,344,2,23.452,11.040
A1_warm_cpu_a,345,2,23.493,11.136
A1_warm_cpu_a,346,2,23.584,11.200
A1_warm_cpu_a,347,2,38.745,14.912
A1_warm_cpu_a,348,2,24.350,11.616
A1_warm_cpu_a,349,2,24.191,11.392
A1_warm_cpu_a,350,2,23.782,11.360
A1_warm_cpu_a,351,2,24.063,11.424
A1_warm_cpu_a,352,2,23.528,11.264
A1_warm_cpu_a,353,2,24.654,12.480
A1_warm_cpu_a,354,2,23.524,11.328
A1_warm_cpu_a,355,2,22.996,10.976
A1_warm_cpu_a,356,2,23.686,11.200
A1_warm_cpu_a,357,2,22.918,10.752
A1_warm_cpu_a,358,2,23.136,10.976
A1_warm_cpu_a,359,2,23.325,10.976
A1_warm_cpu_a,360,2,30.365,13.856
A1_warm_cpu_a,361,2,24.440,11.328
A1_warm_cpu_a,362,2,23.590,11.168
A1_warm_cpu_a,363,2,24.431,12.064
A1_warm_cpu_a,364,2,23.180,10.976
A1_warm_cpu_a,365,2,23.162,10.880
A1_warm_cpu_a,366,2,23.238,10.944
A1_warm_cpu_a,367,2,23.932,11.200
A1_warm_cpu_a,368,2,24.905,11.456
A1_warm_cpu_a,369,2,24.169,11.264
A1_warm_cpu_a,370,2,24.158,11.392
A1_warm_cpu_a,371,2,23.501,10.912
A1_warm_cpu_a,372,2,251.726,235.680
A1_warm_cpu_a,373,2,29.966,14.592
A1_warm_cpu_a,374,2,26.217,12.224
A1_warm_cpu_a,375,2,25.293,11.488
A1_warm_cpu_a,376,2,30.388,14.144
A1_warm_cpu_a,377,2,25.444,11.936
A1_warm_cpu_a,378,2,25.194,11.712
A1_warm_cpu_a,379,2,25.034,11.744
A1_warm_cpu_a,380,2,24.554,11.488
A1_warm_cpu_a,381,2,24.379,11.360
A1_warm_cpu_a,382,2,24.030,11.232
A1_warm_cpu_a,383,2,24.331,11.328
A1_warm_cpu_a,384,2,24.170,11.424
A1_warm_cpu_a,385,2,23.833,11.392
A1_warm_cpu_a,386,2,23.877,11.488
A1_warm_cpu_a,387,2,23.685,11.136
A1_warm_cpu_a,388,2,23.917,11.360
A1_warm_cpu_a,389,2,24.074,11.328
A1_warm_cpu_a,390,2,23.752,11.392
A1_warm_cpu_a,391,2,24.188,11.424
A1_warm_cpu_a,392,2,23.598,11.136
A1_warm_cpu_a,393,2,23.435,11.264
A1_warm_cpu_a,394,2,23.682,11.200
A1_warm_cpu_a,395,2,23.485,11.072
A1_warm_cpu_a,396,2,23.989,11.456
A1_warm_cpu_a,397,2,35.621,16.608
A1_warm_cpu_a,398,2,25.894,12.192
A1_warm_cpu_a,399,2,24.242,11.328
A1_warm_cpu_a,400,2,23.826,11.232
A1_warm_cpu_a,401,2,23.611,11.200
A1_warm_cpu_a,402,2,23.419,11.040
A1_warm_cpu_a,403,2,23.669,11.328
A1_warm_cpu_a,404,2,23.640,11.264
A1_warm_cpu_a,405,2,23.275,11.040
A1_warm_cpu_a,406,2,23.392,11.072
A1_warm_cpu_a,407,2,23.413,10.912
A1_warm_cpu_a,408,2,27.270,14.976
A1_warm_cpu_a,409,2,23.588,11.360
A1_warm_cpu_a,410,2,23.854,11.296
A1_warm_cpu_a,411,2,23.834,11.360
A1_warm_cpu_a,412,2,23.380,11.104
A1_warm_cpu_a,413,2,23.457,11.072
A1_warm_cpu_a,414,2,24.524,11.296
A1_warm_cpu_a,415,2,23.902,11.232
A1_warm_cpu_a,416,2,23.726,11.296
A1_warm_cpu_a,417,2,23.642,11.168
A1_warm_cpu_a,418,2,23.500,11.232
A1_warm_cpu_a,419,2,29.829,13.888
A1_warm_cpu_a,420,2,24.296,11.552
A1_warm_cpu_a,421,2,23.891,11.456
A1_warm_cpu_a,422,2,24.286,11.392
A1_warm_cpu_a,423,2,23.480,11.200
A1_warm_cpu_a,424,2,23.754,11.392
A1_warm_cpu_a,425,2,23.387,11.072
A1_warm_cpu_a,426,2,23.759,11.136
A1_warm_cpu_a,427,2,45.717,31.968
A1_warm_cpu_a,428,2,28.812,14.976
A1_warm_cpu_a,429,2,25.807,12.096
A1_warm_cpu_a,430,2,24.977,11.808
A1_warm_cpu_a,431,2,24.474,11.712
A1_warm_cpu_a,432,2,23.871,11.360
A1_warm_cpu_a,433,2,23.591,11.136
A1_warm_cpu_a,434,2,24.513,11.552
A1_warm_cpu_a,435,2,23.204,11.040
A1_warm_cpu_a,436,2,23.453,11.104
A1_warm_cpu_a,437,2,23.679,11.040
A1_warm_cpu_a,438,2,23.324,11.136
A1_warm_cpu_a,439,2,23.735,11.168
A1_warm_cpu_a,440,2,29.730,13.664
A1_warm_cpu_a,441,2,25.096,11.776
A1_warm_cpu_a,442,2,23.930,11.392
A1_warm_cpu_a,443,2,23.663,11.360
A1_warm_cpu_a,444,2,23.888,11.328
A1_warm_cpu_a,445,2,23.783,11.296
A1_warm_cpu_a,446,2,24.702,11.680
A1_warm_cpu_a,447,2,24.316,11.456
A1_warm_cpu_a,448,2,24.165,11.424
A1_warm_cpu_a,449,2,64292.163,64241.089
A1_warm_cpu_a,450,2,88.106,67.744
A1_warm_cpu_a,451,2,39.642,23.840
A1_warm_cpu_a,452,2,28.556,14.112
A1_warm_cpu_a,453,2,25.963,12.640
A1_warm_cpu_a,454,2,25.555,12.000
A1_warm_cpu_a,455,2,25.119,12.128
A1_warm_cpu_a,456,2,25.566,12.032
A1_warm_cpu_a,457,2,23.565,11.104
A1_warm_cpu_a,458,2,23.878,11.264
A1_warm_cpu_a,459,2,23.687,11.296
A1_warm_cpu_a,460,2,23.620,11.168
A1_warm_cpu_a,461,2,24.245,11.264
A1_warm_cpu_a,462,2,23.960,11.232
A1_warm_cpu_a,463,2,24.624,11.616
A1_warm_cpu_a,464,2,24.075,11.392
A1_warm_cpu_a,465,2,85.610,40.672
A1_warm_cpu_a,466,2,38.915,20.064
A1_warm_cpu_a,467,2,28.527,14.080
A1_warm_cpu_a,468,2,25.727,12.480
A1_warm_cpu_a,469,2,24.483,11.744
A1_warm_cpu_a,470,2,25.602,11.648
A1_warm_cpu_a,471,2,24.686,11.808
A1_warm_cpu_a,472,2,24.819,11.872
A1_warm_cpu_a,473,2,26.185,12.096
A1_warm_cpu_a,474,2,26.243,11.968
A1_warm_cpu_a,475,2,118.021,55.584
A1_warm_cpu_a,476,2,41.931,21.536
A1_warm_cpu_a,477,2,28.695,13.664
A1_warm_cpu_a,478,2,26.992,12.640
A1_warm_cpu_a,479,2,25.569,12.064
A1_warm_cpu_a,480,2,25.045,11.680
A1_warm_cpu_a,481,2,25.002,11.936
A1_warm_cpu_a,482,2,31.096,14.944
A1_warm_cpu_a,483,2,26.895,12.800
A1_warm_cpu_a,484,2,25.400,12.160
A1_warm_cpu_a,485,2,24.158,11.456
A1_warm_cpu_a,486,2,24.637,11.680
A1_warm_cpu_a,487,2,24.113,11.424
A1_warm_cpu_a,488,2,24.590,11.424
A1_warm_cpu_a,489,2,23.930,11.296
A1_warm_cpu_a,490,2,23.875,11.200
A1_warm_cpu_a,491,2,28.082,15.584
A1_warm_cpu_a,492,2,23.725,11.328
A1_warm_cpu_a,493,2,23.761,11.488
A1_warm_cpu_a,494,2,30.526,14.432
A1_warm_cpu_a,495,2,24.443,11.456
A1_warm_cpu_a,496,2,24.558,11.904
A1_warm_cpu_a,497,2,24.022,11.328
A1_warm_cpu_a,498,2,26.168,12.128
A1_warm_cpu_a,499,2,24.392,11.040
A2_post_action,0,23,27.280,12.064
A2_post_action,1,23,25.028,12.064
A2_post_action,2,23,24.201,11.232
A2_post_action,3,23,112.905,13.696
A2_post_action,4,23,32.018,14.208
A2_post_action,5,23,27.606,13.152
A2_post_action,6,23,25.752,12.416
A2_post_action,7,23,25.605,11.744
A2_post_action,8,23,26.105,12.000
A2_post_action,9,23,34.792,19.392
A2_post_action,10,23,28.827,14.464
A2_post_action,11,23,25.038,11.904
A2_post_action,12,23,24.867,11.744
A2_post_action,13,23,25.451,11.904
A2_post_action,14,23,24.845,11.872
A2_post_action,15,23,24.883,11.744
A2_post_action,16,23,24.361,11.712
A2_post_action,17,23,23.950,11.264
A2_post_action,18,23,24.017,11.392
A2_post_action,19,23,24.280,11.776
A2_post_action,20,23,24.998,11.648
A2_post_action,21,23,25.452,12.032
A2_post_action,22,23,26.026,11.936
A2_post_action,23,23,25.107,12.128
A2_post_action,24,23,24.880,11.936
A2_post_action,25,23,24.925,11.616
A2_post_action,26,23,24.681,11.552
A2_post_action,27,23,24.949,11.808
A2_post_action,28,23,24.700,11.648
A2_post_action,29,23,35.107,20.768
A2_post_action,30,23,26.822,13.856
A2_post_action,31,23,26.025,12.064
A2_post_action,32,23,24.899,11.776
A2_post_action,33,23,24.162,11.296
A2_post_action,34,23,25.101,11.520
A2_post_action,35,23,24.915,11.968
A2_post_action,36,23,24.813,11.872
A2_post_action,37,23,98.358,46.208
A2_post_action,38,23,48.731,21.728
A2_post_action,39,23,27.808,13.600
A2_post_action,40,23,27.497,13.056
A2_post_action,41,23,25.706,12.320
A2_post_action,42,23,24.592,11.744
A2_post_action,43,23,24.963,11.616
A2_post_action,44,23,29.685,14.624
A2_post_action,45,23,89.767,42.016
A2_post_action,46,23,41.710,21.792
A2_post_action,47,23,28.458,13.632
A2_post_action,48,23,91.051,40.960
A2_post_action,49,23,35.947,18.080
A2_post_action,50,23,27.503,13.120
A2_post_action,51,23,24.642,11.648
A2_post_action,52,23,24.306,11.584
A2_post_action,53,23,24.208,11.424
A2_post_action,54,23,24.270,11.648
A2_post_action,55,23,23.914,11.424
A2_post_action,56,23,24.078,11.552
A2_post_action,57,23,24.218,11.296
A2_post_action,58,23,24.125,11.456
A2_post_action,59,23,98.367,52.384
A2_post_action,60,23,38.476,20.960
A2_post_action,61,23,29.157,13.792
A2_post_action,62,23,33.039,15.296
A2_post_action,63,23,26.800,12.224
A2_post_action,64,23,25.690,11.840
A2_post_action,65,23,26.678,11.968
A2_post_action,66,23,26.023,12.224
A2_post_action,67,23,26.417,12.160
A2_post_action,68,23,25.110,11.648
A2_post_action,69,23,25.107,11.872
A2_post_action,70,23,25.316,11.520
A2_post_action,71,23,24.919,11.776
A2_post_action,72,23,24.508,11.360
A2_post_action,73,23,25.157,11.680
A2_post_action,74,23,24.930,11.936
A2_post_action,75,23,24.462,11.392
A2_post_action,76,23,24.204,11.456
A2_post_action,77,23,171.458,16.160
A2_post_action,78,23,26.284,12.064
A2_post_action,79,23,25.525,12.064
A2_post_action,80,23,24.747,11.840
A2_post_action,81,23,24.724,11.648
A2_post_action,82,23,24.802,11.392
A2_post_action,83,23,25.338,11.584
A2_post_action,84,23,25.525,12.064
A2_post_action,85,23,24.843,11.872
A2_post_action,86,23,25.360,12.064
A2_post_action,87,23,24.846,11.904
A2_post_action,88,23,24.098,11.264
A2_post_action,89,23,23.934,11.296
A2_post_action,90,23,24.428,11.424
A2_post_action,91,23,24.512,11.552
A2_post_action,92,23,24.802,11.712
A2_post_action,93,23,24.295,11.424
A2_post_action,94,23,24.781,11.616
A2_post_action,95,23,29.339,13.952
A2_post_action,96,23,24.614,11.520
A2_post_action,97,23,85.450,40.384
A2_post_action,98,23,88.043,41.600
A2_post_action,99,23,36.322,18.080
A2_post_action,100,23,27.546,13.376
A2_post_action,101,23,25.168,11.904
