phase,iter,cpu_id,wall_us,gpu_us
A1_warm_cpu_a,45,2,37.081,14.912
A1_warm_cpu_a,46,2,33.172,16.832
A1_warm_cpu_a,47,2,31.002,15.392
A1_warm_cpu_a,48,2,32.489,15.840
A1_warm_cpu_a,49,2,30.682,14.880
A1_warm_cpu_a,50,2,33.702,15.904
A1_warm_cpu_a,51,2,31.689,15.360
A1_warm_cpu_a,52,2,31.679,15.936
A1_warm_cpu_a,53,2,122.749,72.352
A1_warm_cpu_a,54,2,42.522,22.048
A1_warm_cpu_a,55,2,34.203,17.184
A1_warm_cpu_a,56,2,33.445,17.280
A1_warm_cpu_a,57,2,31.650,15.840
A1_warm_cpu_a,58,2,32.644,16.416
A1_warm_cpu_a,59,2,32.244,15.904
A1_warm_cpu_a,60,2,34.830,18.272
A1_warm_cpu_a,61,2,31.755,15.776
A1_warm_cpu_a,62,2,31.644,15.520
A1_warm_cpu_a,63,2,34.196,16.992
A1_warm_cpu_a,64,2,32.598,16.096
A1_warm_cpu_a,65,2,31.676,15.648
A1_warm_cpu_a,66,2,138.635,20.224
A1_warm_cpu_a,67,2,35.347,17.856
A1_warm_cpu_a,68,2,34.241,17.504
A1_warm_cpu_a,69,2,32.700,16.128
A1_warm_cpu_a,70,2,32.709,16.768
A1_warm_cpu_a,71,2,30.382,14.912
A1_warm_cpu_a,72,2,32.462,17.024
A1_warm_cpu_a,73,2,31.402,15.776
A1_warm_cpu_a,74,2,31.936,16.160
A1_warm_cpu_a,75,2,30.358,14.816
A1_warm_cpu_a,76,2,31.665,15.840
A1_warm_cpu_a,77,2,30.405,14.624
A1_warm_cpu_a,78,2,31.239,15.424
A1_warm_cpu_a,79,2,30.663,15.168
A1_warm_cpu_a,80,2,32.020,16.032
A1_warm_cpu_a,81,2,31.193,15.680
A1_warm_cpu_a,82,2,31.071,15.616
A1_warm_cpu_a,83,2,31.401,15.744
A1_warm_cpu_a,84,2,32.881,17.248
A1_warm_cpu_a,85,2,29.937,14.592
A1_warm_cpu_a,86,2,31.772,15.680
A1_warm_cpu_a,87,2,33.063,15.488
A1_warm_cpu_a,88,2,33.164,17.344
A1_warm_cpu_a,89,2,30.255,14.912
A1_warm_cpu_a,90,2,32.326,15.904
A1_warm_cpu_a,91,2,32.414,15.872
A1_warm_cpu_a,92,2,32.736,16.096
A1_warm_cpu_a,93,2,32.409,15.936
A1_warm_cpu_a,94,2,32.908,15.936
A1_warm_cpu_a,95,2,32.109,16.000
A1_warm_cpu_a,96,2,32.518,15.904
A1_warm_cpu_a,97,2,34.312,17.120
A1_warm_cpu_a,98,2,33.360,16.800
A1_warm_cpu_a,99,2,31.665,15.296
A1_warm_cpu_a,100,2,32.187,16.096
A1_warm_cpu_a,101,2,28.697,14.528
A1_warm_cpu_a,102,2,32.045,15.872
A1_warm_cpu_a,103,2,31.511,15.584
A1_warm_cpu_a,104,2,31.871,15.456
A1_warm_cpu_a,105,2,30.924,15.232
A1_warm_cpu_a,106,2,32.032,15.968
A1_warm_cpu_a,107,2,32.069,15.520
A1_warm_cpu_a,108,2,32.114,16.096
A1_warm_cpu_a,109,2,43.209,17.728
A1_warm_cpu_a,110,2,31.100,15.232
A1_warm_cpu_a,111,2,30.258,14.816
A1_warm_cpu_a,112,2,32.051,16.032
A1_warm_cpu_a,113,2,30.198,15.072
A1_warm_cpu_a,114,2,32.269,16.768
A1_warm_cpu_a,115,2,32.389,16.928
A1_warm_cpu_a,116,2,31.467,15.648
A1_warm_cpu_a,117,2,30.756,15.008
A1_warm_cpu_a,118,2,33.030,17.504
A1_warm_cpu_a,119,2,30.734,15.264
A1_warm_cpu_a,120,2,32.230,16.192
A1_warm_cpu_a,121,2,30.114,15.264
A1_warm_cpu_a,122,2,30.876,15.488
A1_warm_cpu_a,123,2,31.197,15.168
A1_warm_cpu_a,124,2,31.486,15.808
A1_warm_cpu_a,125,2,31.550,15.904
A1_warm_cpu_a,126,2,32.627,16.160
A1_warm_cpu_a,127,2,30.837,14.944
A1_warm_cpu_a,128,2,30.640,15.488
A1_warm_cpu_a,129,2,31.440,15.456
A1_warm_cpu_a,130,2,31.411,15.776
A1_warm_cpu_a,131,2,38.102,20.096
A1_warm_cpu_a,132,2,32.443,16.160
A1_warm_cpu_a,133,2,30.465,14.880
A1_warm_cpu_a,134,2,32.251,16.256
A1_warm_cpu_a,135,2,30.634,15.328
A1_warm_cpu_a,136,2,32.175,16.512
A1_warm_cpu_a,137,2,30.991,15.392
A1_warm_cpu_a,138,2,35.538,13.568
A1_warm_cpu_a,139,2,31.772,15.904
A1_warm_cpu_a,140,2,31.148,15.616
A1_warm_cpu_a,141,2,123.958,106.720
A1_warm_cpu_a,142,2,33.605,16.960
A1_warm_cpu_a,143,2,32.544,15.712
A1_warm_cpu_a,144,2,32.781,16.384
A1_warm_cpu_a,145,2,31.853,15.584
A1_warm_cpu_a,146,2,32.190,16.128
A1_warm_cpu_a,147,2,31.379,15.168
A1_warm_cpu_a,148,2,32.697,16.096
A1_warm_cpu_a,149,2,32.053,15.744
A1_warm_cpu_a,150,2,33.363,16.448
A1_warm_cpu_a,151,2,50.637,18.848
A1_warm_cpu_a,152,2,32.827,16.512
A1_warm_cpu_a,153,2,33.236,16.064
A1_warm_cpu_a,154,2,33.630,16.480
A1_warm_cpu_a,155,2,31.696,15.104
A1_warm_cpu_a,156,2,32.312,15.552
A1_warm_cpu_a,157,2,31.336,15.648
A1_warm_cpu_a,158,2,31.508,15.264
A1_warm_cpu_a,159,2,32.389,15.552
A1_warm_cpu_a,160,2,30.730,15.136
A1_warm_cpu_a,161,2,31.595,14.976
A1_warm_cpu_a,162,2,32.407,15.488
A1_warm_cpu_a,163,2,31.205,15.168
A1_warm_cpu_a,164,2,31.478,15.456
A1_warm_cpu_a,165,2,31.613,15.552
A1_warm_cpu_a,166,2,32.838,16.672
A1_warm_cpu_a,167,2,31.530,15.392
A1_warm_cpu_a,168,2,32.654,16.480
A1_warm_cpu_a,169,2,32.561,16.032
A1_warm_cpu_a,170,2,31.639,15.392
A1_warm_cpu_a,171,2,31.231,15.584
A1_warm_cpu_a,172,2,31.850,16.064
A1_warm_cpu_a,173,2,31.110,15.392
A1_warm_cpu_a,174,2,32.802,15.840
A1_warm_cpu_a,175,2,31.715,15.648
A1_warm_cpu_a,176,2,32.445,16.192
A1_warm_cpu_a,177,2,31.367,15.648
A1_warm_cpu_a,178,2,32.380,16.416
A1_warm_cpu_a,179,2,32.277,15.616
A1_warm_cpu_a,180,2,41.202,15.776
A1_warm_cpu_a,181,2,31.346,15.520
A1_warm_cpu_a,182,2,30.591,15.008
A1_warm_cpu_a,183,2,30.692,14.976
A1_warm_cpu_a,184,2,30.940,15.200
A1_warm_cpu_a,185,2,30.290,14.496
A1_warm_cpu_a,186,2,31.961,16.160
A1_warm_cpu_a,187,2,30.407,14.976
A1_warm_cpu_a,188,2,30.439,15.104
A1_warm_cpu_a,189,2,30.135,14.688
A1_warm_cpu_a,190,2,30.912,15.488
A1_warm_cpu_a,191,2,30.025,14.528
A1_warm_cpu_a,192,2,32.295,15.968
A1_warm_cpu_a,193,2,30.616,15.360
A1_warm_cpu_a,194,2,32.026,16.352
A1_warm_cpu_a,195,2,33.144,16.768
A1_warm_cpu_a,196,2,32.339,16.416
A1_warm_cpu_a,197,2,36.607,20.672
A1_warm_cpu_a,198,2,31.602,15.680
A1_warm_cpu_a,199,2,31.253,15.040
A1_warm_cpu_a,200,2,31.372,15.680
A1_warm_cpu_a,201,2,30.184,14.848
A1_warm_cpu_a,202,2,31.505,16.032
A1_warm_cpu_a,203,2,38.626,22.848
A1_warm_cpu_a,204,2,30.633,15.264
A1_warm_cpu_a,205,2,31.284,15.104
A1_warm_cpu_a,206,2,30.667,15.488
A1_warm_cpu_a,207,2,30.327,15.328
A1_warm_cpu_a,208,2,30.245,15.200
A1_warm_cpu_a,209,2,30.463,15.200
A1_warm_cpu_a,210,2,41.453,14.944
A1_warm_cpu_a,211,2,29.963,14.752
A1_warm_cpu_a,212,2,30.673,15.328
A1_warm_cpu_a,213,2,29.197,14.304
A1_warm_cpu_a,214,2,31.092,15.392
A1_warm_cpu_a,215,2,30.550,15.328
A1_warm_cpu_a,216,2,32.110,15.104
A1_warm_cpu_a,217,2,31.281,15.296
A1_warm_cpu_a,218,2,134.372,19.296
A1_warm_cpu_a,219,2,33.196,16.288
A1_warm_cpu_a,220,2,32.918,16.256
A1_warm_cpu_a,221,2,31.078,14.848
A1_warm_cpu_a,222,2,31.380,15.424
A1_warm_cpu_a,223,2,31.116,15.712
A1_warm_cpu_a,224,2,32.785,16.384
A1_warm_cpu_a,225,2,32.855,15.616
A1_warm_cpu_a,226,2,31.193,15.072
A1_warm_cpu_a,227,2,30.506,15.008
A1_warm_cpu_a,228,2,31.595,15.264
A1_warm_cpu_a,229,2,31.719,15.392
A1_warm_cpu_a,230,2,32.193,16.192
A1_warm_cpu_a,231,2,38.176,19.904
A1_warm_cpu_a,232,2,31.399,15.808
A1_warm_cpu_a,233,2,32.626,15.008
A1_warm_cpu_a,234,2,33.122,16.288
A1_warm_cpu_a,235,2,31.509,15.648
A1_warm_cpu_a,236,2,30.773,14.976
A1_warm_cpu_a,237,2,32.989,16.128
A1_warm_cpu_a,238,2,45.757,27.904
A1_warm_cpu_a,239,2,32.250,15.616
A1_warm_cpu_a,240,2,32.183,15.840
A1_warm_cpu_a,241,2,32.136,15.584
A1_warm_cpu_a,242,2,30.733,15.072
A1_warm_cpu_a,243,2,31.174,15.392
A1_warm_cpu_a,244,2,30.869,15.488
A1_warm_cpu_a,245,2,30.267,14.976
A1_warm_cpu_a,246,2,36.584,15.744
A1_warm_cpu_a,247,2,31.415,15.456
A1_warm_cpu_a,248,2,33.010,16.832
A1_warm_cpu_a,249,2,31.292,15.552
A1_warm_cpu_a,250,2,31.996,15.744
A1_warm_cpu_a,251,2,30.203,14.752
A1_warm_cpu_a,252,2,32.178,16.512
A1_warm_cpu_a,253,2,35.124,16.288
A1_warm_cpu_a,254,2,32.828,16.000
A1_warm_cpu_a,255,2,31.543,14.944
A1_warm_cpu_a,256,2,34.240,16.672
A1_warm_cpu_a,257,2,32.133,14.944
A1_warm_cpu_a,258,2,30.973,15.136
A1_warm_cpu_a,259,2,30.462,15.232
A1_warm_cpu_a,260,2,31.748,15.584
A1_warm_cpu_a,261,2,30.939,15.200
A1_warm_cpu_a,262,2,31.208,15.584
A1_warm_cpu_a,263,2,30.824,15.424
A1_warm_cpu_a,264,2,30.977,15.264
A1_warm_cpu_a,265,2,30.395,15.168
A1_warm_cpu_a,266,2,31.683,15.712
A1_warm_cpu_a,267,2,31.820,15.136
A1_warm_cpu_a,268,2,31.489,15.776
A1_warm_cpu_a,269,2,30.332,15.008
A1_warm_cpu_a,270,2,30.839,15.264
A1_warm_cpu_a,271,2,30.247,14.752
A1_warm_cpu_a,272,2,33.490,17.120
A1_warm_cpu_a,273,2,30.709,14.752
A1_warm_cpu_a,274,2,31.414,15.552
A1_warm_cpu_a,275,2,30.534,14.848
A1_warm_cpu_a,276,2,32.971,15.616
A1_warm_cpu_a,277,2,30.662,14.816
A1_warm_cpu_a,278,2,31.106,15.200
A1_warm_cpu_a,279,2,30.724,14.944
A1_warm_cpu_a,280,2,31.584,15.264
A1_warm_cpu_a,281,2,30.542,14.912
A1_warm_cpu_a,282,2,44.838,27.744
A1_warm_cpu_a,283,2,31.669,15.808
A1_warm_cpu_a,284,2,32.184,16.064
A1_warm_cpu_a,285,2,31.658,15.936
A1_warm_cpu_a,286,2,30.968,15.520
A1_warm_cpu_a,287,2,33.187,17.440
A1_warm_cpu_a,288,2,31.579,15.264
A1_warm_cpu_a,289,2,30.741,15.008
A1_warm_cpu_a,290,2,32.069,16.128
A1_warm_cpu_a,291,2,31.108,15.168
A1_warm_cpu_a,292,2,30.760,15.456
A1_warm_cpu_a,293,2,29.926,14.464
A1_warm_cpu_a,294,2,30.182,15.104
A1_warm_cpu_a,295,2,126.787,108.832
A1_warm_cpu_a,296,2,35.117,17.824
A1_warm_cpu_a,297,2,31.318,15.168
A1_warm_cpu_a,298,2,31.974,16.736
A1_warm_cpu_a,299,2,29.891,14.912
A1_warm_cpu_a,300,2,32.129,16.000
A1_warm_cpu_a,301,2,30.721,15.040
A1_warm_cpu_a,302,2,32.049,15.712
A1_warm_cpu_a,303,2,36.343,15.584
A1_warm_cpu_a,304,2,31.155,15.008
A1_warm_cpu_a,305,2,29.948,14.784
A1_warm_cpu_a,306,2,31.540,15.552
A1_warm_cpu_a,307,2,30.798,15.136
A1_warm_cpu_a,308,2,30.872,14.880
A1_warm_cpu_a,309,2,30.320,14.944
A1_warm_cpu_a,310,2,31.015,15.296
A1_warm_cpu_a,311,2,31.037,14.880
A1_warm_cpu_a,312,2,31.255,15.424
A1_warm_cpu_a,313,2,31.363,15.264
A1_warm_cpu_a,314,2,31.140,15.328
A1_warm_cpu_a,315,2,32.717,17.056
A1_warm_cpu_a,316,2,30.416,15.008
A1_warm_cpu_a,317,2,29.917,14.720
A1_warm_cpu_a,318,2,30.541,14.976
A1_warm_cpu_a,319,2,30.372,14.880
A1_warm_cpu_a,320,2,30.718,15.424
A1_warm_cpu_a,321,2,32.165,17.024
A1_warm_cpu_a,322,2,30.252,15.232
A1_warm_cpu_a,323,2,30.376,15.008
A1_warm_cpu_a,324,2,31.146,14.944
A1_warm_cpu_a,325,2,30.965,15.104
A1_warm_cpu_a,326,2,42.449,25.344
A1_warm_cpu_a,327,2,36.635,19.776
A1_warm_cpu_a,328,2,30.902,15.616
A1_warm_cpu_a,329,2,30.336,14.816
A1_warm_cpu_a,330,2,31.660,15.616
A1_warm_cpu_a,331,2,31.265,15.360
A1_warm_cpu_a,332,2,30.997,15.424
A1_warm_cpu_a,333,2,30.761,15.136
A1_warm_cpu_a,334,2,38.886,22.816
A1_warm_cpu_a,335,2,30.655,15.040
A1_warm_cpu_a,336,2,32.656,15.776
A1_warm_cpu_a,337,2,31.241,15.712
A1_warm_cpu_a,338,2,32.295,15.680
A1_warm_cpu_a,339,2,32.292,15.168
A1_warm_cpu_a,340,2,32.503,16.320
A1_warm_cpu_a,341,2,46.091,15.456
A1_warm_cpu_a,342,2,31.828,15.456
A1_warm_cpu_a,343,2,32.167,15.840
A1_warm_cpu_a,344,2,32.941,16.032
A1_warm_cpu_a,345,2,31.989,15.584
A1_warm_cpu_a,346,2,31.810,15.584
A1_warm_cpu_a,347,2,31.263,15.104
A1_warm_cpu_a,348,2,32.504,16.576
A1_warm_cpu_a,349,2,38.366,22.592
A1_warm_cpu_a,350,2,32.781,16.544
A1_warm_cpu_a,351,2,31.288,14.816
A1_warm_cpu_a,352,2,31.370,15.520
A1_warm_cpu_a,353,2,31.674,15.840
A1_warm_cpu_a,354,2,31.062,15.424
A1_warm_cpu_a,355,2,30.986,15.264
A1_warm_cpu_a,356,2,39.709,15.520
A1_warm_cpu_a,357,2,31.148,15.488
A1_warm_cpu_a,358,2,31.024,15.456
A1_warm_cpu_a,359,2,30.850,14.880
A1_warm_cpu_a,360,2,31.621,15.680
A1_warm_cpu_a,361,2,30.514,15.360
A1_warm_cpu_a,362,2,30.410,15.136
A1_warm_cpu_a,363,2,32.157,15.712
A1_warm_cpu_a,364,2,37.087,16.320
A1_warm_cpu_a,365,2,31.250,15.328
A1_warm_cpu_a,366,2,31.143,15.360
A1_warm_cpu_a,367,2,32.152,15.808
A1_warm_cpu_a,368,2,31.573,15.520
A1_warm_cpu_a,369,2,30.091,14.432
A1_warm_cpu_a,370,2,31.717,15.776
A1_warm_cpu_a,371,2,43.691,26.784
A1_warm_cpu_a,372,2,278.936,258.880
A1_warm_cpu_a,373,2,40.202,21.696
A1_warm_cpu_a,374,2,34.337,17.280
A1_warm_cpu_a,375,2,32.397,16.064
A1_warm_cpu_a,376,2,32.111,15.968
A1_warm_cpu_a,377,2,31.798,15.488
A1_warm_cpu_a,378,2,31.126,15.232
A1_warm_cpu_a,379,2,31.799,15.392
A1_warm_cpu_a,380,2,32.291,15.776
A1_warm_cpu_a,381,2,31.001,15.136
A1_warm_cpu_a,382,2,31.925,15.904
A1_warm_cpu_a,383,2,31.793,15.648
A1_warm_cpu_a,384,2,31.610,15.520
A1_warm_cpu_a,385,2,30.946,15.200
A1_warm_cpu_a,386,2,31.988,15.520
A1_warm_cpu_a,387,2,32.475,16.064
A1_warm_cpu_a,388,2,31.550,15.456
A1_warm_cpu_a,389,2,31.114,15.232
A1_warm_cpu_a,390,2,31.550,15.968
A1_warm_cpu_a,391,2,30.881,15.072
A1_warm_cpu_a,392,2,32.211,15.776
A1_warm_cpu_a,393,2,32.089,15.552
A1_warm_cpu_a,394,2,30.567,15.136
A1_warm_cpu_a,395,2,31.273,14.784
A1_warm_cpu_a,396,2,31.680,15.520
A1_warm_cpu_a,397,2,31.382,15.648
A1_warm_cpu_a,398,2,30.640,15.104
A1_warm_cpu_a,399,2,30.202,14.688
A1_warm_cpu_a,400,2,31.076,15.776
A1_warm_cpu_a,401,2,31.016,15.712
A1_warm_cpu_a,402,2,32.682,16.576
A1_warm_cpu_a,403,2,32.049,15.616
A1_warm_cpu_a,404,2,38.037,22.528
A1_warm_cpu_a,405,2,30.320,14.880
A1_warm_cpu_a,406,2,30.754,15.168
A1_warm_cpu_a,407,2,31.872,15.584
A1_warm_cpu_a,408,2,31.412,15.072
A1_warm_cpu_a,409,2,30.527,15.040
A1_warm_cpu_a,410,2,31.889,15.872
A1_warm_cpu_a,411,2,43.903,15.360
A1_warm_cpu_a,412,2,32.781,16.544
A1_warm_cpu_a,413,2,31.660,15.648
A1_warm_cpu_a,414,2,30.814,15.104
A1_warm_cpu_a,415,2,31.098,15.008
A1_warm_cpu_a,416,2,30.793,15.360
A1_warm_cpu_a,417,2,30.698,15.072
A1_warm_cpu_a,418,2,31.046,15.616
A1_warm_cpu_a,419,2,37.128,21.440
A1_warm_cpu_a,420,2,30.919,15.168
A1_warm_cpu_a,421,2,32.031,16.544
A1_warm_cpu_a,422,2,31.224,15.552
A1_warm_cpu_a,423,2,35.064,19.040
A1_warm_cpu_a,424,2,32.317,15.552
A1_warm_cpu_a,425,2,31.217,15.040
A1_warm_cpu_a,426,2,41.458,15.072
A1_warm_cpu_a,427,2,32.892,16.320
A1_warm_cpu_a,428,2,31.564,15.872
A1_warm_cpu_a,429,2,30.819,15.424
A1_warm_cpu_a,430,2,31.082,15.136
A1_warm_cpu_a,431,2,29.468,14.240
A1_warm_cpu_a,432,2,31.216,15.136
A1_warm_cpu_a,433,2,33.043,17.472
A1_warm_cpu_a,434,2,32.533,16.960
A1_warm_cpu_a,435,2,31.027,14.976
A1_warm_cpu_a,436,2,31.301,15.584
A1_warm_cpu_a,437,2,29.974,14.688
A1_warm_cpu_a,438,2,30.333,15.200
A1_warm_cpu_a,439,2,30.206,15.104
A1_warm_cpu_a,440,2,31.980,15.456
A1_warm_cpu_a,441,2,42.700,14.944
A1_warm_cpu_a,442,2,30.800,15.264
A1_warm_cpu_a,443,2,32.822,17.056
A1_warm_cpu_a,444,2,34.143,16.128
A1_warm_cpu_a,445,2,32.093,15.360
A1_warm_cpu_a,446,2,31.881,15.616
A1_warm_cpu_a,447,2,31.472,15.840
A1_warm_cpu_a,448,2,32.089,16.032
A1_warm_cpu_a,449,2,67151.655,67090.691
A1_warm_cpu_a,450,2,101.696,76.928
A1_warm_cpu_a,451,2,38.807,20.128
A1_warm_cpu_a,452,2,35.948,18.528
A1_warm_cpu_a,453,2,34.662,17.536
A1_warm_cpu_a,454,2,34.277,17.216
A1_warm_cpu_a,455,2,34.331,16.896
A1_warm_cpu_a,456,2,32.587,16.256
A1_warm_cpu_a,457,2,34.995,17.280
A1_warm_cpu_a,458,2,34.187,16.384
A1_warm_cpu_a,459,2,32.044,15.680
A1_warm_cpu_a,460,2,32.509,16.640
A1_warm_cpu_a,461,2,32.449,15.808
A1_warm_cpu_a,462,2,32.308,15.840
A1_warm_cpu_a,463,2,32.582,15.808
A1_warm_cpu_a,464,2,31.499,15.552
A1_warm_cpu_a,465,2,31.014,15.232
A1_warm_cpu_a,466,2,31.720,16.480
A1_warm_cpu_a,467,2,30.990,13.888
A1_warm_cpu_a,468,2,31.295,15.392
A1_warm_cpu_a,469,2,30.996,15.232
A1_warm_cpu_a,470,2,32.533,16.160
A1_warm_cpu_a,471,2,35.901,15.008
A1_warm_cpu_a,472,2,32.384,16.128
A1_warm_cpu_a,473,2,32.586,15.872
A1_warm_cpu_a,474,2,33.464,16.128
A1_warm_cpu_a,475,2,31.869,15.424
A1_warm_cpu_a,476,2,31.935,15.840
A1_warm_cpu_a,477,2,31.292,14.752
A1_warm_cpu_a,478,2,44.622,15.808
A1_warm_cpu_a,479,2,33.015,16.032
A1_warm_cpu_a,480,2,32.737,16.032
A1_warm_cpu_a,481,2,31.815,15.776
A1_warm_cpu_a,482,2,31.623,15.712
A1_warm_cpu_a,483,2,31.881,15.552
A1_warm_cpu_a,484,2,32.271,16.096
A1_warm_cpu_a,485,2,36.134,19.904
A1_warm_cpu_a,486,2,38.104,17.088
A1_warm_cpu_a,487,2,30.933,15.040
A1_warm_cpu_a,488,2,31.957,15.616
A1_warm_cpu_a,489,2,30.591,15.008
A1_warm_cpu_a,490,2,30.894,15.264
A1_warm_cpu_a,491,2,30.280,15.168
A1_warm_cpu_a,492,2,37.393,16.032
A1_warm_cpu_a,493,2,49.098,32.864
A1_warm_cpu_a,494,2,31.356,15.488
A1_warm_cpu_a,495,2,30.742,14.912
A1_warm_cpu_a,496,2,31.249,15.424
A1_warm_cpu_a,497,2,31.329,15.264
A1_warm_cpu_a,498,2,31.525,15.264
A1_warm_cpu_a,499,2,31.695,15.328
A2_post_action,0,2,181.258,82.496
A2_post_action,1,2,49.057,27.808
A2_post_action,2,2,41.829,20.960
A2_post_action,3,2,36.164,18.208
A2_post_action,4,2,35.598,18.176
A2_post_action,5,2,32.717,16.096
A2_post_action,6,2,48.235,31.680
A2_post_action,7,2,35.203,19.328
A2_post_action,8,2,33.040,16.512
A2_post_action,9,2,32.715,15.936
A2_post_action,10,2,41.239,24.320
A2_post_action,11,2,32.167,15.904
A2_post_action,12,2,33.553,17.632
A2_post_action,13,2,32.366,15.808
A2_post_action,14,2,32.869,16.672
A2_post_action,15,2,33.687,17.312
A2_post_action,16,2,32.542,16.832
A2_post_action,17,2,31.302,15.744
A2_post_action,18,2,31.766,16.192
A2_post_action,19,2,30.410,15.072
A2_post_action,20,2,30.990,15.648
A2_post_action,21,2,40.221,15.648
A2_post_action,22,2,31.804,16.064
A2_post_action,23,2,31.155,15.136
A2_post_action,24,2,31.341,15.584
A2_post_action,25,2,37.580,21.824
A2_post_action,26,2,32.721,17.312
A2_post_action,27,2,31.244,15.616
A2_post_action,28,2,32.488,15.616
A2_post_action,29,2,32.058,15.680
A2_post_action,30,2,31.600,15.776
A2_post_action,31,2,30.547,14.944
A2_post_action,32,2,30.980,15.744
A2_post_action,33,2,30.348,14.624
A2_post_action,34,2,31.278,15.360
A2_post_action,35,2,32.911,15.872
A2_post_action,36,2,44.776,27.936
A2_post_action,37,2,32.523,16.032
A2_post_action,38,2,33.067,16.352
A2_post_action,39,2,32.099,15.808
A2_post_action,40,2,39.251,19.200
A2_post_action,41,2,31.029,15.520
A2_post_action,42,2,31.346,15.968
A2_post_action,43,2,30.358,15.040
A2_post_action,44,2,33.435,17.536
A2_post_action,45,2,30.810,15.232
A2_post_action,46,2,33.178,16.416
A2_post_action,47,2,31.580,15.968
A2_post_action,48,2,30.812,15.520
A2_post_action,49,2,33.667,16.288
A2_post_action,50,2,31.835,15.840
A2_post_action,51,2,31.588,15.936
A2_post_action,52,2,32.256,16.768
A2_post_action,53,2,30.229,15.264
A2_post_action,54,2,30.760,15.712
A2_post_action,55,2,38.293,22.464
A2_post_action,56,2,33.329,16.736
A2_post_action,57,2,33.687,16.608
A2_post_action,58,2,33.344,16.192
A2_post_action,59,2,33.677,17.216
A2_post_action,60,2,34.165,16.416
A2_post_action,61,2,33.071,15.616
A2_post_action,62,2,33.196,16.768
A2_post_action,63,2,33.932,16.000
A2_post_action,64,2,33.570,16.736
A2_post_action,65,2,33.103,15.968
A2_post_action,66,2,34.275,17.504
A2_post_action,67,2,33.075,15.520
A2_post_action,68,2,32.239,15.776
A2_post_action,69,2,32.466,15.776
A2_post_action,70,2,32.951,16.128
A2_post_action,71,2,32.564,15.744
A2_post_action,72,2,33.030,16.416
A2_post_action,73,2,33.427,15.744
A2_post_action,74,2,36.530,20.128
A2_post_action,75,2,31.704,15.616
A2_post_action,76,2,38.346,19.264
A2_post_action,77,2,34.584,16.800
A2_post_action,78,2,45.884,29.696
A2_post_action,79,2,34.565,17.664
A2_post_action,80,2,33.144,16.640
A2_post_action,81,2,31.959,15.520
A2_post_action,82,2,33.135,16.160
A2_post_action,83,2,32.190,15.648
A2_post_action,84,2,31.887,16.224
A2_post_action,85,2,32.590,16.032
A2_post_action,86,2,32.957,16.416
A2_post_action,87,2,33.903,18.112
A2_post_action,88,2,31.232,15.392
A2_post_action,89,2,31.545,15.488
A2_post_action,90,2,31.614,15.136
A2_post_action,91,2,31.094,15.072
A2_post_action,92,2,31.811,15.616
A2_post_action,93,2,32.208,15.456
A2_post_action,94,2,32.397,15.744
A2_post_action,95,2,31.027,15.264
A2_post_action,96,2,31.764,15.616
A2_post_action,97,2,38.413,17.120
A2_post_action,98,2,32.013,15.968
A2_post_action,99,2,32.483,15.744
A2_post_action,100,2,31.709,15.584
A2_post_action,101,2,31.405,15.328
